,timeframe,usecase,time_req,energy_req,dtime_idle,dtime_active,dtime_patience
949,A,powertool,2018-07-03 09:15:00+02:00,1252.9863019829356,0 days 01:54:04.556964358,0 days 01:55:39.616441752,0 days 01:00:00
950,A,cooling_food,2018-07-03 06:45:00+02:00,1438.6750790827684,0 days 00:20:52.112927817,0 days 14:23:12.302846980,0 days 01:00:00
951,A,lighting_construction,2018-07-03 18:45:00+02:00,2181.345841092602,0 days 05:19:13.810300867,0 days 05:11:37.250066508,0 days 01:00:00
952,A,household,2018-07-03 12:30:00+02:00,1961.6718304865228,0 days 16:36:25.772095666,8 days 04:10:01.858975147,0 days 01:00:00
953,A,lighting_construction,2018-07-03 16:45:00+02:00,3474.407487532092,0 days 06:53:16.103980960,0 days 08:16:20.635607416,0 days 01:00:00
954,A,lighting_search,2018-07-03 20:15:00+02:00,1942.9561794814613,0 days 01:40:26.995834686,0 days 23:07:49.550549206,0 days 01:00:00
955,A,cooling_food,2018-07-04 07:00:00+02:00,2132.586730455585,0 days 00:15:19.351338393,0 days 21:19:33.122296401,0 days 01:00:00
956,A,household,2018-07-04 12:30:00+02:00,2044.885427754652,1 days 03:24:22.069984600,8 days 12:29:18.753991674,0 days 01:00:00
957,A,welding,2018-07-04 07:15:00+02:00,2446.4658792753953,0 days 00:17:55.859825479,0 days 06:06:58.192913476,0 days 01:00:00
958,A,boat_fishing,2018-07-04 17:30:00+02:00,3963.7697832316585,0 days 00:05:22.448621202,0 days 03:37:47.372911752,0 days 01:00:00
959,A,evbs_fire,2018-07-05 12:15:00+02:00,516.2577695294381,0 days 00:51:17.897502614,0 days 00:28:09.570882097,0 days 01:00:00
960,A,milling,2018-07-05 07:30:00+02:00,4216.525241087721,0 days 00:38:25.691378575,0 days 05:37:19.321157222,0 days 01:00:00
961,A,cooling_medical,2018-07-05 09:00:00+02:00,1857.9090713054065,0 days 00:47:39.820878999,1 days 13:09:29.453133988,0 days 01:00:00
962,A,household,2018-07-05 11:15:00+02:00,1062.7449750489932,0 days 14:26:48.814526108,4 days 10:16:28.191017636,0 days 01:00:00
963,A,milling,2018-07-06 07:00:00+02:00,3831.3930563231934,0 days 01:17:36.737263467,0 days 05:06:30.686670352,0 days 01:00:00
964,A,milling,2018-07-06 08:30:00+02:00,6330.299469902876,0 days 00:07:08.620975783,0 days 08:26:25.437455534,0 days 01:00:00
965,A,cooling_food,2018-07-07 08:00:00+02:00,1677.0219064708565,0 days 00:05:32.382532568,0 days 16:46:12.788632952,0 days 01:00:00
966,A,cooling_food,2018-07-07 09:00:00+02:00,1226.7688802405542,0 days 01:28:31.137802021,0 days 12:16:03.679688661,0 days 01:00:00
967,A,boat_fishing,2018-07-08 18:30:00+02:00,2566.754352745881,0 days 00:25:43.766224863,0 days 02:21:01.827536526,0 days 01:00:00
968,A,evbs_water,2018-07-08 08:15:00+02:00,215.16382221520078,0 days 00:13:49.430160980,0 days 01:57:21.725090679,0 days 01:00:00
969,A,boat_fishing,2018-07-08 18:15:00+02:00,1370.7935322399096,0 days 00:12:50.085549702,0 days 01:15:19.099556834,0 days 01:00:00
970,A,household,2018-07-08 13:15:00+02:00,1803.7443816575885,0 days 16:23:33.498462278,7 days 12:22:27.977396732,0 days 01:00:00
971,A,lighting_search,2018-07-08 18:45:00+02:00,2064.4318300649006,0 days 01:48:28.854858675,1 days 00:34:35.649859926,0 days 01:00:00
972,A,welding,2018-07-09 10:00:00+02:00,2312.1656169885214,0 days 00:12:57.582081990,0 days 05:46:49.490552895,0 days 01:00:00
973,A,household,2018-07-09 13:00:00+02:00,1456.6770844797843,0 days 19:10:11.088837897,6 days 01:40:03.750412720,0 days 01:00:00
974,A,cooling_food,2018-07-09 08:45:00+02:00,1809.0401333302457,0 days 00:19:43.211365417,0 days 18:05:25.444799887,0 days 01:00:00
975,A,evbs_fire,2018-07-09 12:30:00+02:00,778.8661937836198,0 days 00:14:47.934364210,0 days 00:42:29.016634201,0 days 01:00:00
976,A,milling,2018-07-09 09:45:00+02:00,5548.563874032853,0 days 01:54:55.602265345,0 days 07:23:53.106595357,0 days 01:00:00
977,A,milling,2018-07-10 10:30:00+02:00,4547.927094480449,0 days 00:08:00.713008788,0 days 06:03:50.050053507,0 days 01:00:00
978,A,cooling_food,2018-07-10 07:30:00+02:00,2093.116283411354,0 days 00:12:07.304538556,0 days 20:55:52.186202810,0 days 01:00:00
979,A,lighting_search,2018-07-10 21:00:00+02:00,1798.3389543217418,0 days 01:04:38.298605073,0 days 21:24:31.669470932,0 days 01:00:00
980,A,welding,2018-07-10 09:00:00+02:00,2576.5192580018183,0 days 00:03:48.347623360,0 days 06:26:28.673322018,0 days 01:00:00
981,A,milling,2018-07-10 08:45:00+02:00,5745.322723233426,0 days 00:26:24.590738288,0 days 07:39:37.549071522,0 days 01:00:00
982,A,welding,2018-07-10 08:00:00+02:00,1571.318394969081,0 days 00:20:54.139788711,0 days 03:55:41.865554722,0 days 01:00:00
983,A,boat_fishing,2018-07-10 17:15:00+02:00,457.35032188486974,0 days 00:14:20.074867245,0 days 00:25:07.748313906,0 days 01:00:00
984,A,lighting_search,2018-07-11 20:00:00+02:00,2166.065953244468,0 days 02:05:33.565710040,1 days 01:47:11.397996193,0 days 01:00:00
985,A,cooling_food,2018-07-11 08:30:00+02:00,2176.416183401342,0 days 00:24:55.873949781,0 days 21:45:50.982602446,0 days 01:00:00
986,A,cooling_food,2018-07-11 07:15:00+02:00,1848.7457090089147,0 days 00:20:30.845035172,0 days 18:29:14.845524320,0 days 01:00:00
987,A,milling,2018-07-11 08:30:00+02:00,5732.5268503944235,0 days 00:51:34.598092820,0 days 07:38:36.128881892,0 days 01:00:00
988,A,milling,2018-07-12 10:00:00+02:00,5569.015277166775,0 days 00:27:08.829725122,0 days 07:25:31.273330400,0 days 01:00:00
989,A,welding,2018-07-12 08:00:00+02:00,1655.935437465424,0 days 00:28:56.963891067,0 days 04:08:23.418937190,0 days 01:00:00
990,A,milling,2018-07-12 07:00:00+02:00,4786.914081375738,0 days 00:03:16.439817315,0 days 06:22:57.187590603,0 days 01:00:00
991,A,welding,2018-07-12 08:00:00+02:00,1868.9282127331687,0 days 00:29:54.229373440,0 days 04:40:20.353914598,0 days 01:00:00
992,A,milling,2018-07-12 05:45:00+02:00,6997.80310763678,0 days 00:12:05.022171820,0 days 09:19:49.454916657,0 days 01:00:00
993,A,welding,2018-07-13 08:15:00+02:00,2994.0664106609674,0 days 00:18:56.063889759,0 days 07:29:06.597695947,0 days 01:00:00
994,A,boat_fishing,2018-07-13 17:00:00+02:00,4588.47882188191,0 days 00:23:52.547276684,0 days 04:12:06.853258951,0 days 01:00:00
995,A,household,2018-07-13 11:45:00+02:00,1502.4366838905983,0 days 13:20:07.674856386,6 days 06:14:37.206200616,0 days 01:00:00
996,A,cooling_food,2018-07-14 07:15:00+02:00,1737.5067487139995,0 days 00:32:27.665771852,0 days 17:22:30.242953704,0 days 01:00:00
997,A,cooling_food,2018-07-14 09:15:00+02:00,1162.3893764106217,0 days 00:26:33.548204025,0 days 11:37:26.017550781,0 days 01:00:00
998,A,lighting_search,2018-07-14 18:30:00+02:00,1875.3743184046923,0 days 00:54:57.632328075,0 days 22:19:33.185074486,0 days 01:00:00
999,A,powertool,2018-07-14 08:30:00+02:00,947.9950564833651,0 days 02:02:14.837515155,0 days 01:27:30.434158983,0 days 01:00:00
1000,A,evbs_fire,2018-07-14 13:00:00+02:00,407.9447224302012,0 days 00:58:42.223687852,0 days 00:22:15.091818862,0 days 01:00:00
1001,A,cooling_food,2018-07-14 09:00:00+02:00,1567.6762538259868,0 days 00:35:09.776555912,0 days 15:40:36.345137736,0 days 01:00:00
1002,A,cooling_medical,2018-07-14 08:00:00+02:00,2031.0638056150483,0 days 00:04:55.853688392,1 days 16:37:16.594004283,0 days 01:00:00
1003,A,lighting_construction,2018-07-15 17:15:00+02:00,1514.738229499075,0 days 06:30:26.079497528,0 days 03:36:23.470538562,0 days 01:00:00
1004,A,household,2018-07-15 12:00:00+02:00,1926.3454643630416,0 days 20:59:19.303256576,8 days 00:38:04.367170694,0 days 01:00:00
1005,A,boat_fishing,2018-07-15 16:45:00+02:00,2203.6090236891196,0 days 01:05:37.904543682,0 days 02:01:04.645133039,0 days 01:00:00
1006,A,milling,2018-07-15 09:15:00+02:00,4114.747703851784,0 days 00:35:13.516295006,0 days 05:29:10.788978487,0 days 01:00:00
1007,A,welding,2018-07-15 07:45:00+02:00,3048.5383829760035,0 days 01:04:03.248658623,0 days 07:37:16.845446784,0 days 01:00:00
1008,A,welding,2018-07-16 09:45:00+02:00,2224.470510379978,0 days 00:38:05.417938863,0 days 05:33:40.234593420,0 days 01:00:00
1009,A,household,2018-07-16 12:15:00+02:00,1378.7206716932535,0 days 12:03:08.645490086,5 days 17:52:19.441809570,0 days 01:00:00
1010,A,evbs_water,2018-07-16 06:30:00+02:00,534.4994770395443,0 days 01:11:47.062050687,0 days 04:51:32.710157658,0 days 01:00:00
1011,A,cooling_food,2018-07-16 09:00:00+02:00,2412.7051421821643,0 days 00:16:01.175857611,1 days 00:07:37.385118559,0 days 01:00:00
1012,A,welding,2018-07-17 08:30:00+02:00,2163.3860732894173,0 days 00:21:42.007179859,0 days 05:24:30.474659606,0 days 01:00:00
1013,A,evbs_water,2018-07-17 06:45:00+02:00,327.25357520715244,0 days 00:19:40.078586272,0 days 02:58:30.117006778,0 days 01:00:00
1014,A,lighting_search,2018-07-17 19:00:00+02:00,2140.5489231023653,0 days 01:17:19.297030941,1 days 01:28:57.810990100,0 days 01:00:00
1015,A,powertool,2018-07-17 08:15:00+02:00,777.1368425726436,0 days 01:56:00.884910786,0 days 01:11:44.142512708,0 days 01:00:00
1016,A,cooling_food,2018-07-17 06:45:00+02:00,1718.7764698289182,0 days 00:09:04.472834443,0 days 17:11:15.952913840,0 days 01:00:00
1017,A,household,2018-07-17 12:15:00+02:00,1018.5080629729953,1 days 03:16:09.147134017,4 days 05:51:02.902670280,0 days 01:00:00
1018,A,cooling_food,2018-07-17 07:00:00+02:00,1606.6955254197326,0 days 00:20:31.884129236,0 days 16:04:01.038915109,0 days 01:00:00
1019,A,evbs_water,2018-07-17 08:15:00+02:00,828.4440234807928,0 days 00:07:01.097902002,0 days 07:31:52.713495735,0 days 01:00:00
1020,A,cooling_medical,2018-07-17 08:30:00+02:00,1181.6314530049333,0 days 00:42:14.728298108,0 days 23:37:57.464616356,0 days 01:00:00
1021,A,lighting_search,2018-07-18 20:30:00+02:00,2277.3630854924936,0 days 01:28:27.921385754,1 days 03:06:41.275092535,0 days 01:00:00
1022,A,milling,2018-07-18 09:15:00+02:00,8464.45173408734,0 days 00:10:43.162589557,0 days 11:17:09.368323620,0 days 01:00:00
1023,A,powertool,2018-07-18 09:00:00+02:00,988.1257883662468,0 days 01:32:29.154014358,0 days 01:31:12.696674026,0 days 01:00:00
1024,A,boat_fishing,2018-07-18 18:15:00+02:00,1263.2099071079376,0 days 01:16:27.058600286,0 days 01:09:24.428265192,0 days 01:00:00
1025,A,cooling_medical,2018-07-18 09:30:00+02:00,3532.2956296336397,0 days 00:15:41.106525966,2 days 22:38:45.285333622,0 days 01:00:00
1026,A,household,2018-07-18 10:30:00+02:00,1438.135764840959,0 days 21:59:39.003596264,5 days 23:48:48.875342745,0 days 01:00:00
1027,A,cooling_food,2018-07-18 07:00:00+02:00,1585.381994905954,0 days 00:55:39.864322178,0 days 15:51:13.751816616,0 days 01:00:00
1028,A,milling,2018-07-19 09:30:00+02:00,5172.352095526613,0 days 00:08:50.196926965,0 days 06:53:47.290058527,0 days 01:00:00
1029,A,boat_fishing,2018-07-19 17:00:00+02:00,2293.121106025511,0 days 00:10:50.374271535,0 days 02:05:59.739909975,0 days 01:00:00
1030,A,milling,2018-07-19 06:45:00+02:00,4837.502373014771,0 days 01:20:07.944823964,0 days 06:27:00.011390472,0 days 01:00:00
1031,A,cooling_food,2018-07-19 07:30:00+02:00,2535.4733662893286,0 days 00:08:37.203603522,1 days 01:21:17.041186414,0 days 01:00:00
1032,A,welding,2018-07-19 09:00:00+02:00,2435.8092052396537,0 days 00:35:18.719600945,0 days 06:05:22.282847156,0 days 01:00:00
1033,A,household,2018-07-19 11:45:00+02:00,790.6900671525362,0 days 16:44:53.863865836,3 days 07:04:08.424174914,0 days 01:00:00
1034,A,boat_fishing,2018-07-20 17:45:00+02:00,8083.834644516042,0 days 03:44:47.736901950,0 days 07:24:10.004322582,0 days 01:00:00
1035,A,powertool,2018-07-20 08:30:00+02:00,944.059835793791,0 days 02:18:42.185191759,0 days 01:27:08.639090550,0 days 01:00:00
1036,A,powertool,2018-07-20 07:15:00+02:00,1690.0727406411686,0 days 01:18:20.023467030,0 days 02:36:00.402871244,0 days 01:00:00
1037,A,cooling_food,2018-07-20 07:15:00+02:00,1901.1732991218241,0 days 00:05:28.321813924,0 days 19:00:42.238768384,0 days 01:00:00
1038,A,lighting_search,2018-07-20 19:30:00+02:00,2634.395379701999,0 days 01:04:20.874835005,1 days 07:21:42.659130085,0 days 01:00:00
1039,A,cooling_food,2018-07-20 08:45:00+02:00,1404.8710826774898,0 days 00:15:36.625893620,0 days 14:02:55.358976390,0 days 01:00:00
1040,A,welding,2018-07-20 09:15:00+02:00,2449.2645662310088,0 days 00:41:45.973295948,0 days 06:07:23.381096080,0 days 01:00:00
1041,A,cooling_food,2018-07-20 10:15:00+02:00,2508.989637913613,0 days 00:17:40.326525999,1 days 01:05:23.626964889,0 days 01:00:00
1042,A,lighting_construction,2018-07-21 17:15:00+02:00,2217.0774261934944,0 days 06:47:23.124518275,0 days 05:16:43.520795943,0 days 01:00:00
1043,A,evbs_fire,2018-07-21 12:45:00+02:00,367.2741194037508,0 days 00:20:36.389164689,0 days 00:20:01.988027138,0 days 01:00:00
1044,A,cooling_food,2018-07-21 08:15:00+02:00,1879.4525906491936,0 days 00:18:08.205888499,0 days 18:47:40.293263371,0 days 01:00:00
1045,A,welding,2018-07-21 08:15:00+02:00,2632.530121524671,0 days 00:07:21.821515050,0 days 06:34:52.771093723,0 days 01:00:00
1046,A,welding,2018-07-21 08:15:00+02:00,3241.9174200425036,0 days 00:16:53.169668335,0 days 08:06:17.256780381,0 days 01:00:00
1047,A,ceremony,2018-07-21 17:30:00+02:00,2104.9381539842852,0 days 03:48:27.077720313,0 days 01:03:08.888677171,0 days 01:00:00
1048,A,boat_fishing,2018-07-21 18:15:00+02:00,1786.5175184407735,0 days 00:17:05.278709561,0 days 01:38:09.618192661,0 days 01:00:00
1049,A,lighting_search,2018-07-21 19:00:00+02:00,1841.513889173206,0 days 01:19:07.976531467,0 days 21:55:22.023821708,0 days 01:00:00
1050,A,lighting_construction,2018-07-22 18:45:00+02:00,1450.8812998732221,0 days 05:58:25.295959070,0 days 03:27:16.125427483,0 days 01:00:00
1051,A,household,2018-07-22 14:00:00+02:00,987.2175572150273,0 days 10:28:03.227271535,4 days 02:43:18.320597410,0 days 01:00:00
1052,A,powertool,2018-07-22 08:15:00+02:00,505.55240323152617,0 days 01:43:35.648163915,0 days 00:46:39.982540976,0 days 01:00:00
1053,A,cooling_medical,2018-07-23 07:30:00+02:00,1959.559176083694,0 days 00:24:34.826979099,1 days 15:11:28.260678026,0 days 01:00:00
1054,A,lighting_construction,2018-07-23 18:45:00+02:00,1820.6037245956138,0 days 06:22:56.241497236,0 days 04:20:05.174782249,0 days 01:00:00
1055,A,cooling_food,2018-07-23 08:45:00+02:00,2899.1356536797116,0 days 00:09:49.229782790,1 days 04:59:28.883532469,0 days 01:00:00
1056,A,evbs_fire,2018-07-24 12:00:00+02:00,1032.8610327060755,0 days 00:02:35.713360813,0 days 00:56:20.272470673,0 days 01:00:00
1057,A,evbs_water,2018-07-24 07:45:00+02:00,591.0005214369326,0 days 02:46:03.333678560,0 days 05:22:21.835247026,0 days 01:00:00
1058,A,welding,2018-07-24 09:45:00+02:00,3805.691671948851,0 days 00:09:28.198741777,0 days 09:30:51.225047539,0 days 01:00:00
1059,A,household,2018-07-24 10:45:00+02:00,1376.5525617616483,0 days 20:42:53.446649688,5 days 17:39:18.922234194,0 days 01:00:00
1060,A,evbs_fire,2018-07-24 14:00:00+02:00,146.0527642364268,0 days 00:11:01.809473650,0 days 00:07:57.990864774,0 days 01:00:00
1061,A,cooling_food,2018-07-25 08:00:00+02:00,1905.1349866131734,0 days 01:00:01.905416474,0 days 19:03:04.859518075,0 days 01:00:00
1062,A,lighting_search,2018-07-26 20:00:00+02:00,1547.7925398617115,0 days 00:28:49.871563442,0 days 18:25:33.965994072,0 days 01:00:00
1063,A,cooling_food,2018-07-26 08:15:00+02:00,1645.264109535708,0 days 00:08:36.115818316,0 days 16:27:09.507943285,0 days 01:00:00
1064,A,boat_fishing,2018-07-26 17:45:00+02:00,6866.9573824804065,0 days 00:23:53.231510241,0 days 06:17:18.321041144,0 days 01:00:00
1065,A,cooling_food,2018-07-26 07:45:00+02:00,2147.274257976697,0 days 00:11:15.215909996,0 days 21:28:21.873287161,0 days 01:00:00
1066,A,milling,2018-07-26 06:30:00+02:00,5828.54101419761,0 days 00:09:50.897759976,0 days 07:46:16.996868148,0 days 01:00:00
1067,A,powertool,2018-07-27 05:45:00+02:00,460.477293629529,0 days 01:44:34.156000629,0 days 00:42:30.335780102,0 days 01:00:00
1068,A,milling,2018-07-27 08:45:00+02:00,4680.388696732522,0 days 00:19:34.070165839,0 days 06:14:25.865744316,0 days 01:00:00
1069,A,evbs_fire,2018-07-27 12:15:00+02:00,1100.357513229171,0 days 00:07:20.522156329,0 days 01:00:01.170043297,0 days 01:00:00
1070,A,cooling_food,2018-07-28 08:00:00+02:00,2058.0562728310733,0 days 00:10:47.035149430,0 days 20:34:50.025821919,0 days 01:00:00
1071,A,powertool,2018-07-28 08:00:00+02:00,1553.688345093906,0 days 01:57:57.133237442,0 days 02:23:25.043142058,0 days 01:00:00
1072,A,boat_fishing,2018-07-28 17:15:00+02:00,4558.920468676804,0 days 00:30:50.922521330,0 days 04:10:29.408138493,0 days 01:00:00
1073,A,lighting_search,2018-07-28 20:00:00+02:00,1452.1035885981617,0 days 00:49:34.651035735,0 days 17:17:13.010939919,0 days 01:00:00
1074,A,household,2018-07-29 12:15:00+02:00,2202.5680274256188,1 days 22:24:54.816444763,9 days 04:15:24.489873223,0 days 01:00:00
1075,A,lighting_construction,2018-07-29 17:15:00+02:00,1537.8572981049833,0 days 08:05:06.514023735,0 days 03:39:41.633983756,0 days 01:00:00
1076,A,cooling_food,2018-07-29 08:30:00+02:00,2166.2734383703137,0 days 00:04:06.628323302,0 days 21:39:45.843781330,0 days 01:00:00
1077,A,milling,2018-07-30 09:00:00+02:00,4321.125723156719,0 days 04:13:16.577472608,0 days 05:45:41.403471152,0 days 01:00:00
1078,A,milling,2018-07-30 07:45:00+02:00,4320.428381844895,0 days 00:16:34.555996261,0 days 05:45:38.056232854,0 days 01:00:00
1079,A,powertool,2018-07-30 08:30:00+02:00,1595.0308487915095,0 days 01:42:59.008632526,0 days 02:27:14.017008690,0 days 01:00:00
1080,A,cooling_food,2018-07-30 08:00:00+02:00,1708.7373709292494,0 days 00:41:53.307260026,0 days 17:05:14.545353451,0 days 01:00:00
1081,A,welding,2018-07-31 09:15:00+02:00,2701.375209154354,0 days 00:21:11.041362824,0 days 06:45:12.376882389,0 days 01:00:00
1082,A,lighting_construction,2018-07-31 17:15:00+02:00,1627.5748629184336,0 days 07:20:26.264863874,0 days 03:52:30.641682158,0 days 01:00:00
1083,A,welding,2018-07-31 08:30:00+02:00,3608.8409772954847,0 days 00:06:25.606053849,0 days 09:01:19.568795660,0 days 01:00:00
1084,A,household,2018-07-31 12:45:00+02:00,908.4281975085476,1 days 01:56:26.273327355,3 days 18:50:34.151103078,0 days 01:00:00
1085,A,powertool,2018-07-31 10:00:00+02:00,1292.5378297412715,0 days 02:12:30.635500255,0 days 01:59:18.671057026,0 days 01:00:00
1086,A,milling,2018-07-31 06:15:00+02:00,5035.686154107827,0 days 00:43:29.898118740,0 days 06:42:51.293539717,0 days 01:00:00
1087,A,boat_fishing,2018-07-31 18:00:00+02:00,3681.2550011202106,0 days 00:14:48.825521300,0 days 03:22:16.005498196,0 days 01:00:00
1088,A,lighting_search,2018-07-31 20:45:00+02:00,1879.2780669045503,0 days 02:15:32.971025289,0 days 22:22:20.488581624,0 days 01:00:00
1089,A,ceremony,2018-08-01 16:45:00+02:00,2407.359017808076,0 days 04:37:53.808012649,0 days 01:12:13.246232054,0 days 01:00:00
1090,A,cooling_food,2018-08-01 07:15:00+02:00,2119.7156850302304,0 days 00:14:30.131839960,0 days 21:11:49.764661087,0 days 01:00:00
1091,A,milling,2018-08-01 06:45:00+02:00,3665.0210442818056,0 days 00:09:20.508086682,0 days 04:53:12.101012552,0 days 01:00:00
1092,A,powertool,2018-08-01 09:30:00+02:00,1004.1367261004887,0 days 02:04:32.512168426,0 days 01:32:41.372636863,0 days 01:00:00
1093,A,milling,2018-08-01 08:15:00+02:00,5824.489860349606,0 days 00:11:11.522293800,0 days 07:45:57.551329677,0 days 01:00:00
1094,A,powertool,2018-08-02 09:45:00+02:00,290.5435598682589,0 days 02:59:28.766423814,0 days 00:26:49.164331578,0 days 01:00:00
1095,A,boat_fishing,2018-08-02 17:45:00+02:00,2545.312961310754,0 days 01:29:09.489246648,0 days 02:19:51.141630694,0 days 01:00:00
1096,A,boat_fishing,2018-08-02 16:45:00+02:00,1436.1543280560895,0 days 00:15:43.541563222,0 days 01:18:54.574707877,0 days 01:00:00
1097,A,cooling_food,2018-08-02 08:00:00+02:00,1893.826899548612,0 days 00:53:47.706639781,0 days 18:56:17.768383749,0 days 01:00:00
1098,A,milling,2018-08-02 08:00:00+02:00,4533.405366025521,0 days 00:55:58.532772252,0 days 06:02:40.345756922,0 days 01:00:00
1099,A,boat_fishing,2018-08-03 18:45:00+02:00,1814.4225076690245,0 days 00:52:58.190393388,0 days 01:39:41.612662645,0 days 01:00:00
1100,A,boat_fishing,2018-08-03 18:15:00+02:00,3109.6311689173685,0 days 00:33:00.903288574,0 days 02:50:51.531326102,0 days 01:00:00
1101,A,welding,2018-08-03 07:45:00+02:00,2753.5030883102613,0 days 00:06:17.536115865,0 days 06:53:01.527794793,0 days 01:00:00
1102,A,boat_fishing,2018-08-03 18:30:00+02:00,3062.5033225889106,0 days 00:40:58.250215052,0 days 02:48:16.164799743,0 days 01:00:00
1103,A,cooling_food,2018-08-03 07:30:00+02:00,1784.422761730827,0 days 00:07:11.847680976,0 days 17:50:39.219422308,0 days 01:00:00
1104,A,cooling_medical,2018-08-03 07:15:00+02:00,2586.562673046241,0 days 00:09:42.603564366,2 days 03:43:52.512459330,0 days 01:00:00
1105,A,lighting_construction,2018-08-03 18:00:00+02:00,1554.5874284523445,0 days 06:23:44.682741207,0 days 03:42:05.035101019,0 days 01:00:00
1106,A,welding,2018-08-03 08:45:00+02:00,2507.214913175273,0 days 00:14:08.033928054,0 days 06:16:04.934218576,0 days 01:00:00
1107,A,lighting_search,2018-08-04 21:00:00+02:00,1567.9465251181452,0 days 00:56:04.106561312,0 days 18:39:57.708219348,0 days 01:00:00
1108,A,cooling_food,2018-08-04 07:30:00+02:00,1639.6791631944716,0 days 00:12:28.411567815,0 days 16:23:48.449875002,0 days 01:00:00
1109,A,lighting_construction,2018-08-04 17:30:00+02:00,1913.1529466104646,0 days 07:13:40.341573238,0 days 04:33:18.453828088,0 days 01:00:00
1110,A,powertool,2018-08-04 08:45:00+02:00,1721.0683926016295,0 days 02:14:26.918949318,0 days 02:38:52.071097484,0 days 01:00:00
1111,A,milling,2018-08-04 09:15:00+02:00,6075.09196396768,0 days 00:19:37.216815369,0 days 08:06:00.441427046,0 days 01:00:00
1112,A,boat_fishing,2018-08-05 18:45:00+02:00,8274.805493800093,0 days 00:06:30.897625291,0 days 07:34:39.578550988,0 days 01:00:00
1113,A,welding,2018-08-05 08:45:00+02:00,1726.440612068348,0 days 02:50:22.398601639,0 days 04:18:57.965508615,0 days 01:00:00
1114,A,lighting_search,2018-08-06 18:45:00+02:00,1831.6226756629958,0 days 01:37:06.126200194,0 days 21:48:18.114671271,0 days 01:00:00
1115,A,evbs_water,2018-08-06 07:30:00+02:00,315.2008783829904,0 days 00:40:14.727660362,0 days 02:51:55.665110714,0 days 01:00:00
1116,A,cooling_medical,2018-08-06 08:45:00+02:00,2149.2793299828872,0 days 00:58:48.779974444,1 days 18:59:08.111758768,0 days 01:00:00
1117,A,milling,2018-08-06 06:45:00+02:00,5688.971605554506,0 days 00:41:32.488968246,0 days 07:35:07.063706662,0 days 01:00:00
1118,A,household,2018-08-07 11:00:00+02:00,3021.9750936726837,1 days 03:11:05.660340252,12 days 14:11:51.033722164,0 days 01:00:00
1119,A,milling,2018-08-07 09:00:00+02:00,5108.768516174052,0 days 00:35:35.728310641,0 days 06:48:42.088877636,0 days 01:00:00
1120,A,cooling_food,2018-08-07 08:00:00+02:00,1551.2450738558198,0 days 00:09:57.521356830,0 days 15:30:44.822658808,0 days 01:00:00
1121,A,boat_fishing,2018-08-07 17:30:00+02:00,5535.223242468259,0 days 00:32:34.347194977,0 days 05:04:07.988711433,0 days 01:00:00
1122,A,evbs_water,2018-08-07 07:45:00+02:00,707.0021112350387,0 days 00:55:49.580174391,0 days 06:25:38.250913148,0 days 01:00:00
1123,A,cooling_food,2018-08-08 09:30:00+02:00,2767.591730440278,0 days 01:08:59.662229650,1 days 03:40:33.302295850,0 days 01:00:00
1124,A,milling,2018-08-08 08:00:00+02:00,4650.393773071829,0 days 00:29:32.793808239,0 days 06:12:01.890110743,0 days 01:00:00
1125,A,cooling_medical,2018-08-08 06:45:00+02:00,2003.5768368518998,0 days 01:09:28.778463532,1 days 16:04:17.532253336,0 days 01:00:00
1126,A,cooling_food,2018-08-08 08:15:00+02:00,2363.491479180725,0 days 00:19:06.528103564,0 days 23:38:05.693250505,0 days 01:00:00
1127,A,lighting_search,2018-08-08 18:30:00+02:00,2173.638587131565,0 days 01:00:55.923008745,1 days 01:52:35.939448494,0 days 01:00:00
1128,A,ceremony,2018-08-09 17:45:00+02:00,1783.5835789761957,0 days 05:11:48.709692794,0 days 00:53:30.450442156,0 days 01:00:00
1129,A,powertool,2018-08-09 08:45:00+02:00,903.369227579238,0 days 02:01:46.353770983,0 days 01:23:23.275721976,0 days 01:00:00
1130,A,boat_fishing,2018-08-09 18:00:00+02:00,2341.6515893732508,0 days 00:21:12.059503693,0 days 02:08:39.730514416,0 days 01:00:00
1131,A,evbs_fire,2018-08-10 13:00:00+02:00,899.0772600474467,0 days 00:32:15.394802078,0 days 00:49:02.434669244,0 days 01:00:00
1132,A,milling,2018-08-10 06:15:00+02:00,7788.802299868587,0 days 00:18:06.084820850,0 days 10:23:06.251039368,0 days 01:00:00
1133,A,cooling_medical,2018-08-10 08:00:00+02:00,1357.7067718022631,0 days 00:15:34.331883994,1 days 03:09:14.887569762,0 days 01:00:00
1134,A,household,2018-08-10 12:00:00+02:00,985.128876129867,1 days 14:35:02.322305952,4 days 02:30:46.395406753,0 days 01:00:00
1135,A,cooling_food,2018-08-10 07:00:00+02:00,1936.7552571219865,0 days 00:17:52.471317634,0 days 19:22:03.189256392,0 days 01:00:00
1136,A,cooling_medical,2018-08-10 07:45:00+02:00,2573.767367925571,0 days 00:21:53.149384098,2 days 03:28:31.250490639,0 days 01:00:00
1137,A,evbs_water,2018-08-10 08:15:00+02:00,421.99907372446097,0 days 00:34:12.109112317,0 days 03:50:10.878776437,0 days 01:00:00
1138,A,cooling_food,2018-08-11 09:00:00+02:00,2246.966682997923,0 days 00:07:06.424807778,0 days 22:28:10.800587924,0 days 01:00:00
