,time_req,step_req,time_dep,step_dep,time_active,time_idle,time_rental,steps_rental,time_return,step_return,time_recharge,time_blocked,steps_blocked,time_reavail,step_reavail,energy_avail,energy_req,soc_return,primary_commodity,secondary_commodity,process_obj,status,usecase_idx,usecase_name,num_resources,energy_req_pc
872,2018-05-18 13:30:00+02:00,13202,,,11 days 06:00:00,0 days 01:22:47.266440801,11 days 07:22:47.266440801,1086,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x2860c9110>,failure - primary,11,household,1,2700.0
873,2018-05-18 17:45:00+02:00,13219,,,0 days 09:42:57.458581020,0 days 01:27:38.703235399,0 days 11:10:36.161816419,45,,,0 days 01:51:40.944696573,0 days 01:51:40.944696573,8,,,12000.0,10609.829102909789,0.1158475747575176,,,<commodity_des.RentalProcess object at 0x2860ca010>,failure - primary,12,boat_fishing,4,2652.4572757274473
874,2018-05-18 18:30:00+02:00,13222,,,1 days 08:08:34.285714285,0 days 02:08:34.972358078,1 days 10:17:09.258072363,138,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x2860c9890>,failure - primary,1,lighting_search,1,2700.0
875,2018-05-19 07:00:00+02:00,13272,,,0 days 06:45:00,0 days 01:21:46.259908401,0 days 08:06:46.259908401,33,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x2860caf10>,failure - primary,9,welding,1,2700.0
876,2018-05-19 07:15:00+02:00,13273,,,0 days 10:48:00,0 days 01:21:01.176195956,0 days 12:09:01.176195956,49,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,9000.0,8100.0,0.1,,,<commodity_des.RentalProcess object at 0x2860ca3d0>,failure - primary,6,milling,3,2700.0
877,2018-05-19 09:00:00+02:00,13280,,,0 days 03:27:32.581271066,0 days 00:53:41.941664361,0 days 04:21:14.522935427,18,,,0 days 01:34:40.124790310,0 days 01:34:40.124790310,7,,,3000.0,2248.3827294977764,0.25053909016740783,,,<commodity_des.RentalProcess object at 0x2860ca790>,failure - primary,8,powertool,1,2248.3827294977764
878,2018-05-19 10:00:00+02:00,13284,,,0 days 06:35:19.092014970,0 days 01:43:07.246165321,0 days 08:18:26.338180291,34,,,0 days 01:50:57.990741043,0 days 01:50:57.990741043,8,,,3000.0,2635.4546683298886,0.12151511055670382,,,<commodity_des.RentalProcess object at 0x2860cab50>,failure - primary,9,welding,1,2635.4546683298886
879,2018-05-19 17:00:00+02:00,13312,,,0 days 07:17:21.886091239,0 days 02:36:07.594216326,0 days 09:53:29.480307565,40,,,0 days 01:42:18.452886840,0 days 01:42:18.452886840,7,,,18000.0,14578.82560624411,0.19006524409754946,,,<commodity_des.RentalProcess object at 0x2860cb2d0>,failure - primary,10,ceremony,6,2429.8042677073518
880,2018-05-19 18:15:00+02:00,13317,,,0 days 08:06:00,0 days 01:38:06.471705404,0 days 09:44:06.471705404,39,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,18000.0,16200.0,0.1,,,<commodity_des.RentalProcess object at 0x2860cb690>,failure - primary,10,ceremony,6,2700.0
881,2018-05-20 07:45:00+02:00,13371,,,0 days 04:14:12.520183592,0 days 01:44:30.558892120,0 days 05:58:43.079075712,24,,,0 days 01:22:30.379357833,0 days 01:22:30.379357833,6,,,12000.0,7838.100649900887,0.34682494584159274,,,<commodity_des.RentalProcess object at 0x2860d4210>,failure - primary,7,cocoa,4,1959.5251624752218
882,2018-05-20 08:30:00+02:00,13374,,,0 days 06:27:50.299725603,0 days 01:24:05.650764681,0 days 07:51:55.950490284,32,,,0 days 01:48:52.013958062,0 days 01:48:52.013958062,8,,,3000.0,2585.5888584003987,0.13813704719986705,,,<commodity_des.RentalProcess object at 0x2860d5110>,failure - primary,9,welding,1,2585.5888584003987
883,2018-05-20 09:15:00+02:00,13377,2018-05-20 09:15:00+02:00,13377,0 days 04:05:39.968402852,0 days 01:02:02.027992164,0 days 05:07:41.996395016,21,2018-05-20 14:30:00+02:00,13398,0 days 01:52:03.494359196,0 days 01:52:03.494359196,8,2018-05-20 16:30:00+02:00,13406,3000.0,2661.383183848658,0.11287227205044738,['brs4'],,<commodity_des.RentalProcess object at 0x2860d45d0>,sucess,8,powertool,1,2661.383183848658
884,2018-05-20 10:15:00+02:00,13381,2018-05-20 10:15:00+02:00,13381,1 days 08:38:32.208420440,0 days 01:44:15.442164081,1 days 10:22:47.650584521,138,2018-05-21 20:45:00+02:00,13519,0 days 01:43:04.853074760,0 days 01:43:04.853074760,7,2018-05-21 22:30:00+02:00,13526,3000.0,2448.1710087591628,0.18394299708027909,['brs1'],,<commodity_des.RentalProcess object at 0x2860d4d50>,sucess,3,cooling_food,1,2448.1710087591628
885,2018-05-20 17:45:00+02:00,13411,,,0 days 07:45:11.530350921,0 days 01:30:34.985890638,0 days 09:15:46.516241559,38,,,0 days 01:48:49.012947583,0 days 01:48:49.012947583,8,,,18000.0,15506.40575051288,0.13853301386039554,,,<commodity_des.RentalProcess object at 0x2860cba50>,failure - primary,10,ceremony,6,2584.4009584188134
886,2018-05-20 18:45:00+02:00,13415,,,0 days 07:03:51.308717101,0 days 01:27:03.862430737,0 days 08:30:55.171147838,35,,,0 days 01:39:08.844144350,0 days 01:39:08.844144350,7,,,18000.0,14128.504842834875,0.21508306428695134,,,<commodity_des.RentalProcess object at 0x2860d4990>,failure - primary,10,ceremony,6,2354.7508071391458
887,2018-05-20 19:45:00+02:00,13419,,,0 days 12:49:05.704878536,0 days 01:24:02.178421117,0 days 14:13:07.883299653,57,,,0 days 01:53:20.419666310,0 days 01:53:20.419666310,8,,,6000.0,5383.6655691626465,0.10272240513955887,,,<commodity_des.RentalProcess object at 0x2860cbe10>,failure - primary,0,lighting_construction,2,2691.8327845813233
888,2018-05-21 06:30:00+02:00,13462,,,0 days 05:26:03.517539352,0 days 00:53:06.709435980,0 days 06:19:10.226975332,26,,,0 days 01:45:49.562710142,0 days 01:45:49.562710142,8,,,12000.0,10053.474291056256,0.16221047574531194,,,<commodity_des.RentalProcess object at 0x2860d5c50>,failure - primary,7,cocoa,4,2513.368572764064
889,2018-05-21 07:45:00+02:00,13467,,,0 days 05:50:16.216216216,0 days 01:19:25.746012040,0 days 07:09:41.962228256,29,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,12000.0,10800.0,0.1,,,<commodity_des.RentalProcess object at 0x2860d5890>,failure - primary,7,cocoa,4,2700.0
890,2018-05-21 09:45:00+02:00,13475,2018-05-21 09:45:00+02:00,13475,0 days 04:03:26.221896266,0 days 01:27:55.017406886,0 days 05:31:21.239303152,23,2018-05-21 15:30:00+02:00,13498,0 days 01:51:02.487180751,0 days 01:51:02.487180751,8,2018-05-21 17:30:00+02:00,13506,3000.0,2637.2345090478484,0.12092183031738392,['brs4'],,<commodity_des.RentalProcess object at 0x2860d6010>,sucess,8,powertool,1,2637.2345090478484
891,2018-05-21 13:00:00+02:00,13488,,,11 days 06:00:00,0 days 01:10:15.718558008,11 days 07:10:15.718558008,1085,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x2860d54d0>,failure - primary,11,household,1,2700.0
892,2018-05-21 17:15:00+02:00,13505,,,0 days 07:25:01.931916788,0 days 01:18:00.094586472,0 days 08:43:02.026503260,35,,,0 days 01:44:06.065945448,0 days 01:44:06.065945448,7,,,18000.0,14834.40662043805,0.17586629886455266,,,<commodity_des.RentalProcess object at 0x2860d6b50>,failure - primary,10,ceremony,6,2472.401103406342
893,2018-05-21 17:30:00+02:00,13506,,,0 days 06:48:00.547212200,0 days 01:31:48.670175495,0 days 08:19:49.217387695,34,,,0 days 01:35:26.443792327,0 days 01:35:26.443792327,7,,,18000.0,13600.304006778155,0.24442755517899126,,,<commodity_des.RentalProcess object at 0x2860d6790>,failure - primary,10,ceremony,6,2266.717334463026
894,2018-05-21 17:45:00+02:00,13507,,,0 days 04:31:21.508776728,0 days 01:04:49.278529146,0 days 05:36:10.787305874,23,,,0 days 01:03:28.540064732,0 days 01:03:28.540064732,5,,,18000.0,9045.282653737373,0.4974842970145904,,,<commodity_des.RentalProcess object at 0x2860d63d0>,failure - primary,10,ceremony,6,1507.5471089562288
895,2018-05-22 08:30:00+02:00,13566,2018-05-22 08:30:00+02:00,13566,0 days 06:45:00,0 days 01:47:13.589386476,0 days 08:32:13.589386476,35,2018-05-22 17:15:00+02:00,13601,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-05-22 19:15:00+02:00,13609,3000.0,2700.0,0.1,['brs2'],,<commodity_des.RentalProcess object at 0x2860d6f10>,sucess,9,welding,1,2700.0
896,2018-05-22 09:15:00+02:00,13569,2018-05-22 09:15:00+02:00,13569,1 days 11:16:43.873327542,0 days 01:16:16.893511406,1 days 12:33:00.766838948,147,2018-05-23 22:00:00+02:00,13716,0 days 01:51:24.414385658,0 days 01:51:24.414385658,8,2018-05-24 00:00:00+02:00,13724,3000.0,2645.914027657162,0.11802865744761269,['brs1'],,<commodity_des.RentalProcess object at 0x2860d7a50>,sucess,3,cooling_food,1,2645.914027657162
897,2018-05-22 09:45:00+02:00,13571,2018-05-22 09:45:00+02:00,13571,0 days 03:45:21.193800980,0 days 01:31:31.906274419,0 days 05:16:53.100075399,22,2018-05-22 15:15:00+02:00,13593,0 days 01:42:47.562084658,0 days 01:42:47.562084658,7,2018-05-22 17:00:00+02:00,13600,3000.0,2441.32665851058,0.18622444716314016,['brs4'],,<commodity_des.RentalProcess object at 0x2860d7690>,sucess,8,powertool,1,2441.32665851058
898,2018-05-22 17:30:00+02:00,13602,2018-05-22 17:30:00+02:00,13602,0 days 12:48:05.334571483,0 days 01:25:19.532874630,0 days 14:13:24.867446113,57,2018-05-23 07:45:00+02:00,13659,0 days 01:53:11.522989482,0 days 01:53:11.522989482,8,2018-05-23 09:45:00+02:00,13667,6000.0,5376.622366673184,0.10389627222113611,"['brs5', 'brs4']",,<commodity_des.RentalProcess object at 0x2860d72d0>,sucess,0,lighting_construction,2,2688.311183336592
899,2018-05-23 08:30:00+02:00,13662,,,0 days 10:48:00,0 days 01:08:20.500908892,0 days 11:56:20.500908892,48,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,9000.0,8100.0,0.1,,,<commodity_des.RentalProcess object at 0x2860dc5d0>,failure - primary,6,milling,3,2700.0
900,2018-05-23 09:00:00+02:00,13664,2018-05-23 09:00:00+02:00,13664,1 days 12:00:00,0 days 02:21:27.210020828,1 days 14:21:27.210020828,154,2018-05-24 23:30:00+02:00,13818,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-05-25 01:30:00+02:00,13826,3000.0,2700.0,0.1,['brs2'],,<commodity_des.RentalProcess object at 0x2860dcd50>,sucess,3,cooling_food,1,2700.0
901,2018-05-23 10:00:00+02:00,13668,2018-05-23 10:00:00+02:00,13668,1 days 11:31:34.736842106,0 days 01:26:56.135304841,1 days 12:58:30.872146947,148,2018-05-24 23:00:00+02:00,13816,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-05-25 01:00:00+02:00,13824,3000.0,2700.0,0.1,['brs4'],,<commodity_des.RentalProcess object at 0x2860dc990>,sucess,2,cooling_medical,1,2700.0
902,2018-05-23 16:15:00+02:00,13693,,,0 days 06:52:23.047968410,0 days 01:17:39.932769515,0 days 08:10:02.980737925,33,,,0 days 01:00:46.343911132,0 days 01:00:46.343911132,5,,,6000.0,2886.6889296477125,0.518885178392048,,,<commodity_des.RentalProcess object at 0x2860d7e10>,failure - primary,0,lighting_construction,2,1443.3444648238562
903,2018-05-23 17:15:00+02:00,13697,,,0 days 09:53:24.395604396,0 days 01:27:44.236541491,0 days 11:21:08.632145887,46,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,12000.0,10800.0,0.1,,,<commodity_des.RentalProcess object at 0x2860dd110>,failure - primary,12,boat_fishing,4,2700.0
904,2018-05-23 19:15:00+02:00,13705,,,0 days 08:06:00,0 days 01:17:30.173640464,0 days 09:23:30.173640464,38,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,18000.0,16200.0,0.1,,,<commodity_des.RentalProcess object at 0x2860dc210>,failure - primary,10,ceremony,6,2700.0
905,2018-05-24 07:15:00+02:00,13753,2018-05-24 07:15:00+02:00,13753,1 days 11:31:34.736842106,0 days 01:15:36.795218904,1 days 12:47:11.532061010,148,2018-05-25 20:15:00+02:00,13901,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-05-25 22:15:00+02:00,13909,3000.0,2700.0,0.1,['brs1'],,<commodity_des.RentalProcess object at 0x2860de010>,sucess,2,cooling_medical,1,2700.0
906,2018-05-24 09:15:00+02:00,13761,2018-05-24 09:15:00+02:00,13761,1 days 10:10:24.173287748,0 days 01:23:51.696848068,1 days 11:34:15.870135816,143,2018-05-25 21:00:00+02:00,13904,0 days 01:49:21.289242014,0 days 01:49:21.289242014,8,2018-05-25 23:00:00+02:00,13912,3000.0,2597.17699163027,0.13427433612324338,['brs6'],,<commodity_des.RentalProcess object at 0x2860dd890>,sucess,2,cooling_medical,1,2597.17699163027
907,2018-05-24 11:00:00+02:00,13768,2018-05-24 11:00:00+02:00,13768,11 days 06:00:00,0 days 01:00:29.782280840,11 days 07:00:29.782280840,1085,2018-06-04 18:15:00+02:00,14853,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-06-04 20:15:00+02:00,14861,3000.0,2700.0,0.1,['brs5'],,<commodity_des.RentalProcess object at 0x2860de790>,sucess,11,household,1,2700.0
908,2018-05-24 11:00:00+02:00,13768,2018-05-24 11:00:00+02:00,13768,0 days 02:54:29.931789610,0 days 01:41:57.166262538,0 days 04:36:27.098052148,19,2018-05-24 15:45:00+02:00,13787,0 days 01:19:35.758360174,0 days 01:19:35.758360174,6,2018-05-24 17:15:00+02:00,13793,3000.0,1890.4043509021988,0.36986521636593367,['brs7'],,<commodity_des.RentalProcess object at 0x2860de3d0>,sucess,8,powertool,1,1890.4043509021988
909,2018-05-24 12:00:00+02:00,13772,,,11 days 05:55:04.546199128,0 days 01:02:20.836208360,11 days 06:57:25.382407488,1084,,,0 days 01:53:38.979271572,0 days 01:53:38.979271572,8,,,3000.0,2699.179294997581,0.10027356833413954,,,<commodity_des.RentalProcess object at 0x2860deb50>,failure - primary,11,household,1,2699.179294997581
910,2018-05-24 13:45:00+02:00,13779,,,10 days 06:35:46.308784855,0 days 01:33:23.755864593,10 days 08:09:10.064649448,993,,,0 days 01:43:49.798658139,0 days 01:43:49.798658139,7,,,3000.0,2465.9619688468183,0.17801267705106064,,,<commodity_des.RentalProcess object at 0x2860ddc50>,failure - primary,11,household,1,2465.9619688468183
911,2018-05-24 20:00:00+02:00,13804,2018-05-24 20:00:00+02:00,13804,1 days 08:08:34.285714285,0 days 01:44:44.980994313,1 days 09:53:19.266708598,136,2018-05-26 06:00:00+02:00,13940,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-05-26 08:00:00+02:00,13948,3000.0,2700.0,0.1,['brs7'],,<commodity_des.RentalProcess object at 0x2860dd4d0>,sucess,1,lighting_search,1,2700.0
912,2018-05-25 07:15:00+02:00,13849,2018-05-25 07:15:00+02:00,13849,1 days 00:00:42.823536836,0 days 01:00:54.775125997,1 days 01:01:37.598662833,101,2018-05-26 08:30:00+02:00,13950,0 days 01:51:12.779360737,0 days 01:51:12.779360737,8,2018-05-26 10:30:00+02:00,13958,3000.0,2641.3084969588854,0.11956383434703816,['brs2'],,<commodity_des.RentalProcess object at 0x2860df2d0>,sucess,4,evbs_water,1,2641.3084969588854
913,2018-05-25 07:15:00+02:00,13849,2018-05-25 07:15:00+02:00,13849,1 days 09:00:43.006041219,0 days 01:26:25.117185523,1 days 10:27:08.123226742,138,2018-05-26 17:45:00+02:00,13987,0 days 01:44:14.895054801,0 days 01:44:14.895054801,7,2018-05-26 19:30:00+02:00,13994,3000.0,2475.8959591920384,0.17470134693598727,['brs4'],,<commodity_des.RentalProcess object at 0x2860df690>,sucess,3,cooling_food,1,2475.8959591920384
914,2018-05-25 09:30:00+02:00,13858,,,1 days 12:00:00,0 days 02:36:47.292796501,1 days 14:36:47.292796501,155,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x2860dfa50>,failure - primary,3,cooling_food,1,2700.0
915,2018-05-25 10:45:00+02:00,13863,,,0 days 06:15:37.006268936,0 days 00:56:39.476856739,0 days 07:12:16.483125675,29,,,0 days 01:45:26.177198299,0 days 01:45:26.177198299,8,,,3000.0,2504.111807659454,0.16529606411351538,,,<commodity_des.RentalProcess object at 0x2860def10>,failure - primary,9,welding,1,2504.111807659454
916,2018-05-25 19:00:00+02:00,13896,,,0 days 08:06:00,0 days 00:58:16.350141212,0 days 09:04:16.350141212,37,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,18000.0,16200.0,0.1,,,<commodity_des.RentalProcess object at 0x2860dfe10>,failure - primary,10,ceremony,6,2700.0
917,2018-05-26 05:45:00+02:00,13939,,,0 days 05:50:16.216216216,0 days 01:09:22.093100229,0 days 06:59:38.309316445,28,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,12000.0,10800.0,0.1,,,<commodity_des.RentalProcess object at 0x2860e4d50>,failure - primary,7,cocoa,4,2700.0
918,2018-05-26 07:00:00+02:00,13944,2018-05-26 07:00:00+02:00,13944,1 days 12:00:00,0 days 00:55:59.318316015,1 days 12:55:59.318316015,148,2018-05-27 20:00:00+02:00,14092,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-05-27 22:00:00+02:00,14100,3000.0,2700.0,0.1,['brs6'],,<commodity_des.RentalProcess object at 0x2860e45d0>,sucess,3,cooling_food,1,2700.0
919,2018-05-26 07:30:00+02:00,13946,2018-05-26 07:30:00+02:00,13946,1 days 00:32:43.636363638,0 days 01:12:43.001160836,1 days 01:45:26.637524474,104,2018-05-27 09:30:00+02:00,14050,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-05-27 11:30:00+02:00,14058,3000.0,2700.0,0.1,['brs1'],,<commodity_des.RentalProcess object at 0x2860e54d0>,sucess,4,evbs_water,1,2700.0
920,2018-05-26 08:00:00+02:00,13948,,,0 days 09:21:45.853371763,0 days 01:05:54.769774466,0 days 10:27:40.623146229,42,,,0 days 01:38:33.307609081,0 days 01:38:33.307609081,7,,,9000.0,7022.052785784013,0.21977191269066507,,,<commodity_des.RentalProcess object at 0x2860e4990>,failure - primary,6,milling,3,2340.6842619280046
921,2018-05-26 12:30:00+02:00,13966,2018-05-26 12:30:00+02:00,13966,10 days 20:21:58.832014773,0 days 01:27:01.717954387,10 days 21:49:00.549969160,1048,2018-06-06 10:30:00+02:00,15014,0 days 01:49:37.676014140,0 days 01:49:37.676014140,8,2018-06-06 12:30:00+02:00,15022,3000.0,2603.663422263259,0.13211219257891374,['brs2'],,<commodity_des.RentalProcess object at 0x2860e5110>,sucess,11,household,1,2603.663422263259
922,2018-05-26 18:45:00+02:00,13991,,,0 days 08:06:00,0 days 00:48:36.011295594,0 days 08:54:36.011295594,36,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,18000.0,16200.0,0.1,,,<commodity_des.RentalProcess object at 0x2860e4210>,failure - primary,10,ceremony,6,2700.0
923,2018-05-27 04:15:00+02:00,14029,2018-05-27 04:15:00+02:00,14029,0 days 03:25:39.473257868,0 days 00:31:42.244291563,0 days 03:57:21.717549431,16,2018-05-27 08:15:00+02:00,14045,0 days 02:14:10.982986864,0 days 02:14:10.982986864,9,2018-05-27 10:30:00+02:00,14054,28050.0,2337.021450353563,0.22099284988214563,['brs4'],['bev2'],<commodity_des.RentalProcess object at 0x2856e0e90>,sucess,-1,rex_bev,1,2337.021450353563
924,2018-05-27 07:30:00+02:00,14042,,,0 days 10:48:00,0 days 01:05:31.026178309,0 days 11:53:31.026178309,48,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,9000.0,8100.0,0.1,,,<commodity_des.RentalProcess object at 0x2860e63d0>,failure - primary,6,milling,3,2700.0
925,2018-05-27 08:00:00+02:00,14044,,,0 days 10:48:00,0 days 01:15:02.482040044,0 days 12:03:02.482040044,49,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,9000.0,8100.0,0.1,,,<commodity_des.RentalProcess object at 0x2860e5c50>,failure - primary,6,milling,3,2700.0
926,2018-05-27 09:15:00+02:00,14049,2018-05-27 09:15:00+02:00,14049,1 days 09:33:07.626173659,0 days 00:49:40.233160639,1 days 10:22:47.859334298,138,2018-05-28 19:45:00+02:00,14187,0 days 01:45:57.243482823,0 days 01:45:57.243482823,8,2018-05-28 21:45:00+02:00,14195,3000.0,2516.408878617906,0.16119704046069805,['brs0'],,<commodity_des.RentalProcess object at 0x2860e6010>,sucess,3,cooling_food,1,2516.408878617906
927,2018-05-27 09:30:00+02:00,14050,2018-05-27 09:30:00+02:00,14050,0 days 06:45:00,0 days 01:20:15.695870740,0 days 08:05:15.695870740,33,2018-05-27 17:45:00+02:00,14083,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-05-27 19:45:00+02:00,14091,3000.0,2700.0,0.1,['brs7'],,<commodity_des.RentalProcess object at 0x2860e5890>,sucess,9,welding,1,2700.0
928,2018-05-27 11:00:00+02:00,14056,2018-05-27 11:00:00+02:00,14056,0 days 06:45:00,0 days 02:03:06.756373422,0 days 08:48:06.756373422,36,2018-05-27 20:00:00+02:00,14092,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-05-27 22:00:00+02:00,14100,3000.0,2700.0,0.1,['brs4'],,<commodity_des.RentalProcess object at 0x2860e6b50>,sucess,9,welding,1,2700.0
929,2018-05-27 12:15:00+02:00,14061,2018-05-27 12:15:00+02:00,14061,10 days 18:34:00.302710735,0 days 01:47:28.744699714,10 days 20:21:29.047410449,1042,2018-06-07 08:45:00+02:00,15103,0 days 01:48:52.212650601,0 days 01:48:52.212650601,8,2018-06-07 10:45:00+02:00,15111,3000.0,2585.6675075298176,0.13811083082339412,['brs1'],,<commodity_des.RentalProcess object at 0x2860e6790>,sucess,11,household,1,2585.6675075298176
930,2018-05-28 03:00:00+02:00,14120,2018-05-28 03:00:00+02:00,14120,0 days 04:00:17.520545707,0 days 00:57:01.092117499,0 days 04:57:18.612663206,20,2018-05-28 08:00:00+02:00,14140,0 days 02:23:42.918986666,0 days 02:23:42.918986666,10,2018-05-28 10:30:00+02:00,14150,30600.0,5006.083522814697,0.16565274619755044,"['brs4', 'brs3']",['bev0'],<commodity_des.RentalProcess object at 0x2856e3050>,sucess,-1,rex_bev,2,2503.0417614073485
931,2018-05-28 05:45:00+02:00,14131,2018-05-28 05:45:00+02:00,14131,1 days 10:48:45.205222777,0 days 01:51:03.751678472,1 days 12:39:48.956901249,147,2018-05-29 18:30:00+02:00,14278,0 days 01:51:24.010945214,0 days 01:51:24.010945214,8,2018-05-29 20:30:00+02:00,14286,3000.0,2645.7543324808626,0.11808188917304588,['brs6'],,<commodity_des.RentalProcess object at 0x2860e7690>,sucess,2,cooling_medical,1,2645.7543324808626
932,2018-05-28 06:30:00+02:00,14134,2018-05-28 06:30:00+02:00,14134,1 days 09:50:55.676105592,0 days 02:14:18.820722922,1 days 12:05:14.496828514,145,2018-05-29 18:45:00+02:00,14279,0 days 01:46:53.456637136,0 days 01:46:53.456637136,8,2018-05-29 20:45:00+02:00,14287,3000.0,2538.659918866501,0.1537800270444997,['brs9'],,<commodity_des.RentalProcess object at 0x2860e7e10>,sucess,3,cooling_food,1,2538.659918866501
933,2018-05-28 08:15:00+02:00,14141,2018-05-28 08:15:00+02:00,14141,1 days 11:20:52.247164876,0 days 01:32:48.016769596,1 days 12:53:40.263934472,148,2018-05-29 21:15:00+02:00,14289,0 days 01:51:37.486692889,0 days 01:51:37.486692889,8,2018-05-29 23:15:00+02:00,14297,3000.0,2651.08848260158,0.11630383913280662,['brs7'],,<commodity_des.RentalProcess object at 0x2860e72d0>,sucess,3,cooling_food,1,2651.08848260158
934,2018-05-28 17:00:00+02:00,14176,2018-05-28 17:00:00+02:00,14176,0 days 12:17:09.700918260,0 days 01:05:39.356217405,0 days 13:22:49.057135665,54,2018-05-29 06:30:00+02:00,14230,0 days 01:48:38.061187956,0 days 01:48:38.061187956,8,2018-05-29 08:30:00+02:00,14238,6000.0,5160.1317737971995,0.13997803770046677,"['brs4', 'brs3']",,<commodity_des.RentalProcess object at 0x2860e7a50>,sucess,0,lighting_construction,2,2580.0658868985997
935,2018-05-28 17:45:00+02:00,14179,,,0 days 08:06:00,0 days 01:12:22.377096334,0 days 09:18:22.377096334,38,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,18000.0,16200.0,0.1,,,<commodity_des.RentalProcess object at 0x2860f05d0>,failure - primary,10,ceremony,6,2700.0
936,2018-05-28 18:15:00+02:00,14181,,,0 days 07:43:16.720908556,0 days 01:41:12.484134675,0 days 09:24:29.205043231,38,,,0 days 01:48:22.156937672,0 days 01:48:22.156937672,8,,,18000.0,15442.62272697543,0.14207651516803158,,,<commodity_des.RentalProcess object at 0x2860e6f10>,failure - primary,10,ceremony,6,2573.770454495905
937,2018-05-28 18:30:00+02:00,14182,,,0 days 09:53:24.395604396,0 days 01:46:16.385702941,0 days 11:39:40.781307337,47,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,12000.0,10800.0,0.1,,,<commodity_des.RentalProcess object at 0x2860f0210>,failure - primary,12,boat_fishing,4,2700.0
938,2018-05-29 08:30:00+02:00,14238,2018-05-29 08:30:00+02:00,14238,0 days 03:43:16.690594695,0 days 01:34:35.575362210,0 days 05:17:52.265956905,22,2018-05-29 14:00:00+02:00,14260,0 days 01:41:50.771148457,0 days 01:41:50.771148457,7,2018-05-29 15:45:00+02:00,14267,3000.0,2418.846912930958,0.1937176956896808,['brs0'],,<commodity_des.RentalProcess object at 0x2860f1110>,sucess,8,powertool,1,2418.846912930958
939,2018-05-29 08:30:00+02:00,14238,2018-05-29 08:30:00+02:00,14238,1 days 11:29:05.517496878,0 days 01:25:39.603903128,1 days 12:54:45.121400006,148,2018-05-30 21:30:00+02:00,14386,0 days 01:52:03.448289308,0 days 01:52:03.448289308,8,2018-05-30 23:30:00+02:00,14394,3000.0,2661.364947851632,0.11287835071612266,['brs3'],,<commodity_des.RentalProcess object at 0x2860f14d0>,sucess,3,cooling_food,1,2661.364947851632
940,2018-05-29 13:45:00+02:00,14259,2018-05-29 13:45:00+02:00,14259,8 days 15:46:00.212388945,0 days 01:24:13.360446417,8 days 17:10:13.572835362,837,2018-06-07 07:00:00+02:00,15096,0 days 01:27:28.843595712,0 days 01:27:28.843595712,6,2018-06-07 08:30:00+02:00,15102,3000.0,2077.6672566359566,0.3074442477880145,['brs4'],,<commodity_des.RentalProcess object at 0x2860f1890>,sucess,11,household,1,2077.6672566359566
941,2018-05-29 17:00:00+02:00,14272,,,0 days 07:44:40.026894637,0 days 01:52:40.325931141,0 days 09:37:20.352825778,39,,,0 days 01:48:41.643718045,0 days 01:48:41.643718045,8,,,18000.0,15488.903830354062,0.1395053427581076,,,<commodity_des.RentalProcess object at 0x2860f0990>,failure - primary,10,ceremony,6,2581.483971725677
