,timeframe,usecase,time_req,distance,consumption,speed_avg,dtime_idle,dtime_active,energy_req,dtime_patience
883,A,taxi,2018-06-20 08:15:00+02:00,25.080549226984655,300,25,0 days 00:58:00.339734938,0 days 01:00:11.599088684,7524.1647680953965,0 days 01:00:00
884,A,taxi,2018-06-20 07:30:00+02:00,36.81074961208599,300,25,0 days 00:50:28.273649049,0 days 01:28:20.747944138,11043.224883625797,0 days 01:00:00
885,A,taxi,2018-06-20 12:15:00+02:00,21.16902697718113,300,25,0 days 00:51:01.764598719,0 days 00:50:48.339884713,6350.708093154339,0 days 01:00:00
886,A,taxi,2018-06-20 07:30:00+02:00,39.96121673224734,300,25,0 days 01:27:49.324885318,0 days 01:35:54.415209443,11988.365019674202,0 days 01:00:00
887,A,taxi,2018-06-20 11:00:00+02:00,29.71660459089607,300,25,0 days 01:28:35.243122256,0 days 01:11:19.191061089,8914.981377268821,0 days 01:00:00
888,A,taxi,2018-06-21 07:15:00+02:00,36.75310993015527,300,25,0 days 01:03:45.664111303,0 days 01:28:12.447829941,11025.93297904658,0 days 01:00:00
889,A,dummy,2018-06-21 00:00:00+02:00,31.022836223965392,300,25,0 days 01:22:01.668159566,0 days 01:14:27.288416252,9306.850867189618,0 days 01:00:00
890,A,taxi,2018-06-21 14:00:00+02:00,19.979003994594922,300,25,0 days 02:03:04.989037068,0 days 00:47:56.976575222,5993.701198378477,0 days 01:00:00
891,A,taxi,2018-06-21 15:30:00+02:00,17.50832329835419,300,25,0 days 02:04:54.701805014,0 days 00:42:01.198554962,5252.496989506257,0 days 01:00:00
892,A,taxi,2018-06-21 08:45:00+02:00,25.0718604897309,300,25,0 days 00:50:32.318805080,0 days 01:00:10.347910520,7521.558146919269,0 days 01:00:00
893,A,taxi,2018-06-21 12:00:00+02:00,22.581925595159305,300,25,0 days 01:44:12.315911280,0 days 00:54:11.797285701,6774.577678547792,0 days 01:00:00
894,A,taxi,2018-06-21 14:15:00+02:00,43.69687308442006,300,25,0 days 01:28:07.082848218,0 days 01:44:52.349724157,13109.06192532602,0 days 01:00:00
895,A,taxi,2018-06-21 12:00:00+02:00,33.05850396646492,300,25,0 days 02:19:16.419268876,0 days 01:19:20.424571172,9917.551189939475,0 days 01:00:00
896,A,taxi,2018-06-21 06:45:00+02:00,14.330213957305151,300,25,0 days 01:54:59.092915316,0 days 00:34:23.550809851,4299.064187191545,0 days 01:00:00
897,A,taxi,2018-06-22 08:30:00+02:00,40.38224135483761,300,25,0 days 00:54:02.491847074,0 days 01:36:55.042755098,12114.672406451284,0 days 01:00:00
898,A,taxi,2018-06-22 10:45:00+02:00,22.65321268378739,300,25,0 days 01:15:21.580349673,0 days 00:54:22.062626463,6795.963805136217,0 days 01:00:00
899,A,taxi,2018-06-22 06:45:00+02:00,18.027694842186005,300,25,0 days 01:30:44.718159830,0 days 00:43:15.988057273,5408.308452655801,0 days 01:00:00
900,A,taxi,2018-06-22 11:15:00+02:00,24.143582847358157,300,25,0 days 02:17:09.920051084,0 days 00:57:56.675930018,7243.074854207447,0 days 01:00:00
901,A,taxi,2018-06-22 07:45:00+02:00,41.64376657674673,300,25,0 days 01:30:56.669259124,0 days 01:39:56.702387052,12493.129973024019,0 days 01:00:00
902,A,dummy,2018-06-22 02:00:00+02:00,17.467771298900768,300,25,0 days 01:41:02.269209894,0 days 00:41:55.359067041,5240.33138967023,0 days 01:00:00
903,A,taxi,2018-06-22 08:00:00+02:00,31.589838262607525,300,25,0 days 01:21:17.916149653,0 days 01:15:48.936709814,9476.951478782257,0 days 01:00:00
904,A,dummy,2018-06-23 00:15:00+02:00,26.312995872048123,300,25,0 days 01:44:43.619968741,0 days 01:03:09.071405575,7893.898761614437,0 days 01:00:00
905,A,taxi,2018-06-23 15:45:00+02:00,24.24548469442437,300,25,0 days 01:41:54.548828854,0 days 00:58:11.349795997,7273.645408327311,0 days 01:00:00
906,A,taxi,2018-06-23 06:30:00+02:00,27.86603158106375,300,25,0 days 01:09:07.461775260,0 days 01:06:52.708547674,8359.809474319125,0 days 01:00:00
907,A,taxi,2018-06-23 07:00:00+02:00,23.016870556976414,300,25,0 days 02:39:17.938892235,0 days 00:55:14.429360204,6905.061167092925,0 days 01:00:00
908,A,taxi,2018-06-24 06:00:00+02:00,16.9980807536672,300,25,0 days 01:24:20.900368994,0 days 00:40:47.723628529,5099.42422610016,0 days 01:00:00
909,A,taxi,2018-06-24 07:00:00+02:00,16.730994339038524,300,25,0 days 01:10:41.714138114,0 days 00:40:09.263184823,5019.2983017115575,0 days 01:00:00
910,A,taxi,2018-06-24 07:15:00+02:00,40.217309224526225,300,25,0 days 01:54:58.581842403,0 days 01:36:31.292528331,12065.192767357868,0 days 01:00:00
911,A,taxi,2018-06-24 08:15:00+02:00,13.42854639590185,300,25,0 days 00:45:56.748264548,0 days 00:32:13.710681009,4028.563918770555,0 days 01:00:00
912,A,taxi,2018-06-25 09:45:00+02:00,17.873669312103747,300,25,0 days 00:49:51.260675584,0 days 00:42:53.808380942,5362.100793631124,0 days 01:00:00
913,A,taxi,2018-06-25 11:00:00+02:00,34.40898911076326,300,25,0 days 01:11:34.023666634,0 days 01:22:34.894431951,10322.696733228977,0 days 01:00:00
914,A,taxi,2018-06-26 06:45:00+02:00,43.02622686389888,300,25,0 days 01:18:20.418411326,0 days 01:43:15.776668401,12907.868059169663,0 days 01:00:00
915,A,taxi,2018-06-26 15:15:00+02:00,28.746851810329822,300,25,0 days 01:36:39.884834631,0 days 01:08:59.546660686,8624.055543098946,0 days 01:00:00
916,A,taxi,2018-06-26 12:00:00+02:00,25.727149666927527,300,25,0 days 01:54:26.997977160,0 days 01:01:44.709552037,7718.144900078259,0 days 01:00:00
917,A,taxi,2018-06-27 11:30:00+02:00,29.821766022687175,300,25,0 days 01:12:57.948249636,0 days 01:11:34.334307265,8946.529806806153,0 days 01:00:00
918,A,taxi,2018-06-27 11:15:00+02:00,25.514007027488866,300,25,0 days 01:58:10.149046147,0 days 01:01:14.017011960,7654.20210824666,0 days 01:00:00
919,A,taxi,2018-06-27 12:30:00+02:00,19.224807435312982,300,25,0 days 01:32:52.324059649,0 days 00:46:08.372270686,5767.442230593895,0 days 01:00:00
920,A,taxi,2018-06-27 09:00:00+02:00,25.311570653927703,300,25,0 days 01:04:07.752016542,0 days 01:00:44.866174165,7593.4711961783105,0 days 01:00:00
921,A,taxi,2018-06-28 12:30:00+02:00,18.280561044350637,300,25,0 days 01:15:11.428999459,0 days 00:43:52.400790386,5484.168313305191,0 days 01:00:00
922,A,taxi,2018-06-28 06:30:00+02:00,26.828019258563494,300,25,0 days 00:51:46.313888331,0 days 01:04:23.234773234,8048.405777569048,0 days 01:00:00
923,A,taxi,2018-06-28 07:00:00+02:00,19.5484331010314,300,25,0 days 01:10:23.434042357,0 days 00:46:54.974366547,5864.52993030942,0 days 01:00:00
924,A,taxi,2018-06-28 14:45:00+02:00,35.62557429657674,300,25,0 days 02:20:44.448798458,0 days 01:25:30.082698706,10687.67228897302,0 days 01:00:00
925,A,taxi,2018-06-28 14:00:00+02:00,27.3386199827515,300,25,0 days 01:47:58.495581808,0 days 01:05:36.761277516,8201.58599482545,0 days 01:00:00
926,A,taxi,2018-06-29 14:30:00+02:00,31.988344169594278,300,25,0 days 01:39:46.641229603,0 days 01:16:46.321560422,9596.503250878284,0 days 01:00:00
927,A,taxi,2018-06-29 11:45:00+02:00,27.637775858367203,300,25,0 days 01:11:25.737517989,0 days 01:06:19.839723606,8291.332757510161,0 days 01:00:00
928,A,taxi,2018-06-29 09:00:00+02:00,30.598876279929442,300,25,0 days 01:45:43.263875970,0 days 01:13:26.238184309,9179.662883978832,0 days 01:00:00
929,A,taxi,2018-06-29 12:15:00+02:00,32.09708672957947,300,25,0 days 01:16:02.767898028,0 days 01:17:01.980489058,9629.126018873842,0 days 01:00:00
930,A,taxi,2018-06-30 12:15:00+02:00,24.601368181351948,300,25,0 days 02:10:35.234528746,0 days 00:59:02.597018114,7380.4104544055845,0 days 01:00:00
931,A,taxi,2018-06-30 13:00:00+02:00,35.52363065451564,300,25,0 days 01:02:57.660348519,0 days 01:25:15.402814251,10657.089196354693,0 days 01:00:00
932,A,taxi,2018-06-30 04:45:00+02:00,27.938935409230155,300,25,0 days 00:54:21.891552382,0 days 01:07:03.206698928,8381.680622769047,0 days 01:00:00
933,A,taxi,2018-06-30 14:45:00+02:00,19.269938013119546,300,25,0 days 02:59:40.662258284,0 days 00:46:14.871073890,5780.981403935863,0 days 01:00:00
934,A,taxi,2018-06-30 08:30:00+02:00,38.377506445220355,300,25,0 days 01:58:33.838505144,0 days 01:32:06.360928112,11513.251933566107,0 days 01:00:00
935,A,taxi,2018-06-30 13:45:00+02:00,25.765411085759236,300,25,0 days 02:21:50.271585764,0 days 01:01:50.219196348,7729.623325727771,0 days 01:00:00
936,A,taxi,2018-06-30 09:15:00+02:00,39.33991337677977,300,25,0 days 01:24:13.833401954,0 days 01:34:24.947526255,11801.97401303393,0 days 01:00:00
937,A,taxi,2018-07-01 09:30:00+02:00,28.61300557881402,300,25,0 days 02:17:11.454216370,0 days 01:08:40.272803350,8583.901673644206,0 days 01:00:00
938,A,taxi,2018-07-01 09:30:00+02:00,17.162670199206776,300,25,0 days 01:07:22.456608981,0 days 00:41:11.424508684,5148.801059762032,0 days 01:00:00
939,A,taxi,2018-07-01 11:15:00+02:00,62.64290184096597,300,25,0 days 01:14:42.557443044,0 days 02:30:20.577865100,18792.87055228979,0 days 01:00:00
940,A,taxi,2018-07-01 04:45:00+02:00,18.55686007039355,300,25,0 days 02:07:22.010104221,0 days 00:44:32.187850137,5567.058021118065,0 days 01:00:00
941,A,taxi,2018-07-02 09:30:00+02:00,28.745610553097617,300,25,0 days 02:15:40.889043493,0 days 01:08:59.367919646,8623.683165929286,0 days 01:00:00
942,A,taxi,2018-07-02 10:30:00+02:00,39.51104701016216,300,25,0 days 01:37:47.783712799,0 days 01:34:49.590769461,11853.314103048648,0 days 01:00:00
943,A,taxi,2018-07-02 11:15:00+02:00,19.17088459488674,300,25,0 days 01:35:36.386501395,0 days 00:46:00.607381662,5751.265378466022,0 days 01:00:00
944,A,taxi,2018-07-02 07:45:00+02:00,47.30622672993683,300,25,0 days 00:56:10.776766110,0 days 01:53:32.096649109,14191.86801898105,0 days 01:00:00
945,A,taxi,2018-07-03 05:00:00+02:00,32.61428272092406,300,25,0 days 02:05:26.870707111,0 days 01:18:16.456711813,9784.284816277217,0 days 01:00:00
946,A,taxi,2018-07-03 08:15:00+02:00,26.504015602753462,300,25,0 days 01:06:17.296066994,0 days 01:03:36.578246796,7951.204680826038,0 days 01:00:00
947,A,taxi,2018-07-03 07:30:00+02:00,23.770747941649347,300,25,0 days 01:29:06.772547014,0 days 00:57:02.987703597,7131.224382494804,0 days 01:00:00
948,A,taxi,2018-07-03 13:30:00+02:00,24.586230966443345,300,25,0 days 01:18:30.440073787,0 days 00:59:00.417259168,7375.8692899330035,0 days 01:00:00
949,A,taxi,2018-07-03 14:45:00+02:00,38.87946890872244,300,25,0 days 01:07:48.196234686,0 days 01:33:18.643522856,11663.84067261673,0 days 01:00:00
950,A,taxi,2018-07-04 08:00:00+02:00,20.732085673123617,300,25,0 days 00:54:12.434208652,0 days 00:49:45.420336930,6219.625701937085,0 days 01:00:00
951,A,taxi,2018-07-04 12:00:00+02:00,49.12710174135843,300,25,0 days 01:27:59.681982492,0 days 01:57:54.302650754,14738.13052240753,0 days 01:00:00
952,A,taxi,2018-07-04 13:45:00+02:00,18.812530473137386,300,25,0 days 01:01:37.381721005,0 days 00:45:09.004388130,5643.759141941216,0 days 01:00:00
953,A,taxi,2018-07-04 08:45:00+02:00,26.991726040273033,300,25,0 days 00:43:33.993104019,0 days 01:04:46.808549799,8097.51781208191,0 days 01:00:00
954,A,taxi,2018-07-04 09:00:00+02:00,23.54698222831996,300,25,0 days 01:54:50.488878981,0 days 00:56:30.765440878,7064.094668495987,0 days 01:00:00
955,A,taxi,2018-07-04 13:45:00+02:00,20.210289731671462,300,25,0 days 01:17:20.026691847,0 days 00:48:30.281721361,6063.086919501438,0 days 01:00:00
956,A,dummy,2018-07-05 00:00:00+02:00,30.891471939147713,300,25,0 days 01:31:49.408294220,0 days 01:14:08.371959237,9267.441581744313,0 days 01:00:00
957,A,taxi,2018-07-05 10:30:00+02:00,30.847644906647233,300,25,0 days 01:40:07.485640784,0 days 01:14:02.060866557,9254.29347199417,0 days 01:00:00
958,A,taxi,2018-07-06 07:45:00+02:00,17.100399486345452,300,25,0 days 00:46:31.664947458,0 days 00:41:02.457526034,5130.119845903636,0 days 01:00:00
959,A,taxi,2018-07-06 08:30:00+02:00,15.501163690914145,300,25,0 days 01:09:45.840014643,0 days 00:37:12.167571493,4650.349107274244,0 days 01:00:00
960,A,taxi,2018-07-06 12:15:00+02:00,29.13348855118241,300,25,0 days 00:54:18.394976970,0 days 01:09:55.222351369,8740.046565354723,0 days 01:00:00
961,A,taxi,2018-07-07 15:45:00+02:00,21.933541520186388,300,25,0 days 01:11:01.686596110,0 days 00:52:38.429978905,6580.062456055916,0 days 01:00:00
962,A,dummy,2018-07-07 00:00:00+02:00,78.91618580618227,300,25,0 days 02:33:48.889582642,0 days 03:09:23.930756089,23674.85574185468,0 days 01:00:00
963,A,dummy,2018-07-07 00:00:00+02:00,24.559452101714317,300,25,0 days 01:25:44.382553644,0 days 00:58:56.561102648,7367.835630514295,0 days 01:00:00
964,A,taxi,2018-07-07 07:30:00+02:00,27.629097464228177,300,25,0 days 03:12:30.567499102,0 days 01:06:18.590034848,8288.729239268454,0 days 01:00:00
965,A,taxi,2018-07-07 09:00:00+02:00,20.23213809338244,300,25,0 days 01:38:15.420949285,0 days 00:48:33.427885446,6069.641428014732,0 days 01:00:00
966,A,taxi,2018-07-08 09:45:00+02:00,35.385174027350175,300,25,0 days 00:50:09.022941628,0 days 01:24:55.465059938,10615.552208205052,0 days 01:00:00
967,A,taxi,2018-07-08 14:45:00+02:00,27.377186321728633,300,25,0 days 02:31:43.956952464,0 days 01:05:42.314830328,8213.15589651859,0 days 01:00:00
968,A,taxi,2018-07-08 08:00:00+02:00,36.24997636322577,300,25,0 days 01:46:39.360945316,0 days 01:26:59.996596304,10874.992908967732,0 days 01:00:00
969,A,taxi,2018-07-08 14:15:00+02:00,29.800474152681982,300,25,0 days 00:55:32.711003,0 days 01:11:31.268277985,8940.142245804594,0 days 01:00:00
970,A,taxi,2018-07-08 10:00:00+02:00,23.45995357427969,300,25,0 days 01:31:17.002397157,0 days 00:56:18.233314695,7037.986072283908,0 days 01:00:00
971,A,taxi,2018-07-08 12:30:00+02:00,17.95464293321574,300,25,0 days 01:17:14.456945695,0 days 00:43:05.468582384,5386.392879964722,0 days 01:00:00
972,A,taxi,2018-07-09 10:45:00+02:00,61.79668290493653,300,25,0 days 02:46:30.538374038,0 days 02:28:18.722338309,18539.00487148096,0 days 01:00:00
973,A,taxi,2018-07-09 09:30:00+02:00,31.721158218602827,300,25,0 days 01:09:52.611451059,0 days 01:16:07.846783478,9516.347465580848,0 days 01:00:00
974,A,taxi,2018-07-09 06:45:00+02:00,39.04517110956061,300,25,0 days 01:36:11.750077400,0 days 01:33:42.504639775,11713.551332868185,0 days 01:00:00
975,A,dummy,2018-07-09 00:00:00+02:00,38.94790815094449,300,25,0 days 02:09:05.365898578,0 days 01:33:28.498773736,11684.372445283348,0 days 01:00:00
976,A,taxi,2018-07-09 06:30:00+02:00,25.827779115935044,300,25,0 days 01:41:41.155633377,0 days 01:01:59.200192693,7748.333734780514,0 days 01:00:00
977,A,taxi,2018-07-09 13:30:00+02:00,22.157855666899533,300,25,0 days 01:11:49.026426248,0 days 00:53:10.731216033,6647.3567000698595,0 days 01:00:00
978,A,taxi,2018-07-10 12:45:00+02:00,34.78341214663291,300,25,0 days 01:07:22.129973198,0 days 01:23:28.811349114,10435.023643989874,0 days 01:00:00
979,A,taxi,2018-07-10 05:30:00+02:00,31.83010625481058,300,25,0 days 01:15:32.132924679,0 days 01:16:23.535300691,9549.031876443174,0 days 01:00:00
980,A,taxi,2018-07-10 08:15:00+02:00,43.997268336416845,300,25,0 days 01:57:18.175665459,0 days 01:45:35.606640445,13199.180500925053,0 days 01:00:00
981,A,taxi,2018-07-10 07:15:00+02:00,39.18830122081652,300,25,0 days 01:03:43.506705132,0 days 01:34:03.115375798,11756.490366244956,0 days 01:00:00
982,A,dummy,2018-07-10 00:00:00+02:00,24.354422297376985,300,25,0 days 01:20:17.350803240,0 days 00:58:27.036810822,7306.326689213095,0 days 01:00:00
983,A,taxi,2018-07-10 07:30:00+02:00,41.65746590996824,300,25,0 days 01:26:37.301337261,0 days 01:39:58.675091036,12497.239772990471,0 days 01:00:00
984,A,taxi,2018-07-10 11:15:00+02:00,34.638833037867435,300,25,0 days 00:46:51.532228754,0 days 01:23:07.991957454,10391.649911360231,0 days 01:00:00
985,A,taxi,2018-07-10 08:30:00+02:00,29.215495589540943,300,25,0 days 00:38:13.306110439,0 days 01:10:07.031364895,8764.648676862284,0 days 01:00:00
986,A,taxi,2018-07-11 13:30:00+02:00,31.612007589206303,300,25,0 days 00:53:10.974000944,0 days 01:15:52.129092844,9483.60227676189,0 days 01:00:00
987,A,taxi,2018-07-11 12:15:00+02:00,20.595808214185006,300,25,0 days 01:22:10.181406259,0 days 00:49:25.796382841,6178.742464255502,0 days 01:00:00
988,A,taxi,2018-07-11 12:45:00+02:00,33.57504348712284,300,25,0 days 01:30:00.462059038,0 days 01:20:34.806262146,10072.513046136852,0 days 01:00:00
989,A,taxi,2018-07-11 11:45:00+02:00,34.47368644905021,300,25,0 days 00:48:33.183899434,0 days 01:22:44.210848663,10342.105934715064,0 days 01:00:00
990,A,taxi,2018-07-12 15:30:00+02:00,31.538941449469068,300,25,0 days 02:14:00.458428477,0 days 01:15:41.607568724,9461.68243484072,0 days 01:00:00
991,A,taxi,2018-07-12 06:00:00+02:00,25.292173955264808,300,25,0 days 01:23:28.712891821,0 days 01:00:42.073049559,7587.652186579442,0 days 01:00:00
992,A,taxi,2018-07-12 14:15:00+02:00,28.733781117472198,300,25,0 days 01:50:23.152175145,0 days 01:08:57.664480916,8620.134335241659,0 days 01:00:00
993,A,taxi,2018-07-12 11:45:00+02:00,26.074964156270106,300,25,0 days 01:09:00.550027051,0 days 01:02:34.794838503,7822.489246881032,0 days 01:00:00
994,A,taxi,2018-07-12 07:30:00+02:00,56.18184748070004,300,25,0 days 00:51:01.772439188,0 days 02:14:50.186037220,16854.554244210012,0 days 01:00:00
995,A,taxi,2018-07-13 05:30:00+02:00,37.81889237910858,300,25,0 days 02:22:30.356069365,0 days 01:30:45.920502590,11345.667713732575,0 days 01:00:00
996,A,dummy,2018-07-13 00:00:00+02:00,25.159930835887767,300,25,0 days 01:33:24.031981731,0 days 01:00:23.030040369,7547.979250766331,0 days 01:00:00
997,A,taxi,2018-07-13 10:15:00+02:00,24.899602967840043,300,25,0 days 02:10:54.805144929,0 days 00:59:45.542827370,7469.880890352013,0 days 01:00:00
998,A,taxi,2018-07-13 12:15:00+02:00,50.425590775960764,300,25,0 days 02:04:12.358349590,0 days 02:01:01.285071736,15127.67723278823,0 days 01:00:00
999,A,taxi,2018-07-13 07:45:00+02:00,19.81249847323542,300,25,0 days 01:16:30.307261238,0 days 00:47:32.999780144,5943.749541970626,0 days 01:00:00
1000,A,taxi,2018-07-14 12:30:00+02:00,31.89876236976051,300,25,0 days 00:57:02.939643676,0 days 01:16:33.421781244,9569.628710928153,0 days 01:00:00
1001,A,dummy,2018-07-14 01:30:00+02:00,25.794186910150124,300,25,0 days 01:29:25.560599798,0 days 01:01:54.362915061,7738.256073045037,0 days 01:00:00
1002,A,taxi,2018-07-14 13:45:00+02:00,25.088126620326683,300,25,0 days 00:53:04.579103803,0 days 01:00:12.690233326,7526.437986098005,0 days 01:00:00
1003,A,dummy,2018-07-14 01:15:00+02:00,49.87862739002236,300,25,0 days 01:20:15.429479294,0 days 01:59:42.522344163,14963.588217006707,0 days 01:00:00
1004,A,taxi,2018-07-14 06:30:00+02:00,39.402784274876055,300,25,0 days 02:06:19.464827310,0 days 01:34:34.000935582,11820.835282462816,0 days 01:00:00
1005,A,taxi,2018-07-14 13:45:00+02:00,23.350536134799327,300,25,0 days 01:22:27.332589230,0 days 00:56:02.477203411,7005.160840439798,0 days 01:00:00
1006,A,taxi,2018-07-14 07:30:00+02:00,16.491815527707985,300,25,0 days 01:51:36.343887930,0 days 00:39:34.821435988,4947.544658312396,0 days 01:00:00
1007,A,taxi,2018-07-14 08:15:00+02:00,43.72967451954542,300,25,0 days 01:16:33.438589946,0 days 01:44:57.073130815,13118.902355863625,0 days 01:00:00
1008,A,taxi,2018-07-15 16:00:00+02:00,26.533511168016215,300,25,0 days 01:31:29.685672044,0 days 01:03:40.825608195,7960.053350404864,0 days 01:00:00
1009,A,taxi,2018-07-15 09:45:00+02:00,32.03191631093372,300,25,0 days 01:12:30.625156861,0 days 01:16:52.595948773,9609.574893280114,0 days 01:00:00
1010,A,taxi,2018-07-15 06:45:00+02:00,27.359878709834486,300,25,0 days 02:14:26.747217279,0 days 01:05:39.822534214,8207.963612950345,0 days 01:00:00
1011,A,taxi,2018-07-16 08:45:00+02:00,24.766256106883656,300,25,0 days 01:18:17.579993252,0 days 00:59:26.340879390,7429.876832065097,0 days 01:00:00
1012,A,taxi,2018-07-16 07:45:00+02:00,33.01104832272406,300,25,0 days 01:24:18.378995896,0 days 01:19:13.590958472,9903.314496817218,0 days 01:00:00
1013,A,taxi,2018-07-16 08:45:00+02:00,35.31098524289091,300,25,0 days 01:46:24.607454941,0 days 01:24:44.781874977,10593.295572867273,0 days 01:00:00
1014,A,taxi,2018-07-17 13:15:00+02:00,37.80813670923111,300,25,0 days 01:36:28.979395001,0 days 01:30:44.371686128,11342.441012769332,0 days 01:00:00
1015,A,taxi,2018-07-17 16:15:00+02:00,21.128110357715038,300,25,0 days 01:14:22.314794654,0 days 00:50:42.447891512,6338.433107314511,0 days 01:00:00
1016,A,taxi,2018-07-17 08:30:00+02:00,21.574480536541525,300,25,0 days 01:53:03.076839146,0 days 00:51:46.725197263,6472.344160962458,0 days 01:00:00
1017,A,taxi,2018-07-17 12:00:00+02:00,25.483327016925852,300,25,0 days 01:30:54.215979883,0 days 01:01:09.599090437,7644.998105077756,0 days 01:00:00
1018,A,taxi,2018-07-17 14:00:00+02:00,23.864410370919074,300,25,0 days 01:22:12.004209998,0 days 00:57:16.475093413,7159.323111275722,0 days 01:00:00
1019,A,taxi,2018-07-18 11:30:00+02:00,41.73831290410566,300,25,0 days 00:57:54.468850921,0 days 01:40:10.317058190,12521.493871231698,0 days 01:00:00
1020,A,taxi,2018-07-18 12:45:00+02:00,38.968185868427916,300,25,0 days 00:44:50.499362673,0 days 01:33:31.418765053,11690.455760528375,0 days 01:00:00
1021,A,taxi,2018-07-18 08:15:00+02:00,31.537464857701615,300,25,0 days 01:28:25.846485290,0 days 01:15:41.394939508,9461.239457310485,0 days 01:00:00
1022,A,taxi,2018-07-18 08:30:00+02:00,29.941156696965663,300,25,0 days 01:20:18.766228894,0 days 01:11:51.526564364,8982.347009089699,0 days 01:00:00
1023,A,taxi,2018-07-19 12:15:00+02:00,23.712277751031287,300,25,0 days 03:07:44.267293005,0 days 00:56:54.567996147,7113.683325309386,0 days 01:00:00
1024,A,dummy,2018-07-19 00:15:00+02:00,41.12230232788085,300,25,0 days 01:10:21.901737316,0 days 01:38:41.611535214,12336.690698364257,0 days 01:00:00
1025,A,taxi,2018-07-19 11:30:00+02:00,17.705785943191117,300,25,0 days 01:02:00.276927496,0 days 00:42:29.633175820,5311.735782957335,0 days 01:00:00
1026,A,taxi,2018-07-19 13:15:00+02:00,32.20624815392041,300,25,0 days 01:02:18.844911787,0 days 01:17:17.699734165,9661.874446176123,0 days 01:00:00
1027,A,taxi,2018-07-19 13:30:00+02:00,20.76876269136896,300,25,0 days 00:44:05.056997402,0 days 00:49:50.701827558,6230.628807410688,0 days 01:00:00
1028,A,taxi,2018-07-20 14:45:00+02:00,23.485474922059623,300,25,0 days 01:21:37.285076703,0 days 00:56:21.908388775,7045.642476617887,0 days 01:00:00
1029,A,taxi,2018-07-20 06:30:00+02:00,24.94886064806059,300,25,0 days 02:15:50.241170552,0 days 00:59:52.635933319,7484.658194418177,0 days 01:00:00
1030,A,taxi,2018-07-20 08:45:00+02:00,50.43935663851856,300,25,0 days 01:22:22.124970343,0 days 02:01:03.267355947,15131.806991555568,0 days 01:00:00
1031,A,taxi,2018-07-20 13:00:00+02:00,23.56239343557446,300,25,0 days 01:31:15.418039645,0 days 00:56:32.984654722,7068.7180306723385,0 days 01:00:00
1032,A,taxi,2018-07-21 13:00:00+02:00,31.79186530233855,300,25,0 days 01:55:47.039668550,0 days 01:16:18.028603538,9537.559590701565,0 days 01:00:00
1033,A,taxi,2018-07-21 12:45:00+02:00,22.52704153498867,300,25,0 days 01:53:40.444266346,0 days 00:54:03.893981040,6758.112460496601,0 days 01:00:00
1034,A,taxi,2018-07-21 14:45:00+02:00,26.67620831370745,300,25,0 days 01:51:44.670536604,0 days 01:04:01.373997172,8002.862494112234,0 days 01:00:00
1035,A,taxi,2018-07-21 05:45:00+02:00,31.066556072037844,300,25,0 days 01:15:42.265580803,0 days 01:14:33.584074375,9319.966821611353,0 days 01:00:00
1036,A,taxi,2018-07-21 05:45:00+02:00,16.144753305383603,300,25,0 days 01:27:26.543239030,0 days 00:38:44.844475974,4843.42599161508,0 days 01:00:00
1037,A,taxi,2018-07-22 14:00:00+02:00,29.08459847934045,300,25,0 days 00:41:51.512565224,0 days 01:09:48.182181026,8725.379543802135,0 days 01:00:00
1038,A,dummy,2018-07-22 00:00:00+02:00,30.06292672623341,300,25,0 days 01:24:33.525968871,0 days 01:12:09.061448576,9018.878017870024,0 days 01:00:00
1039,A,taxi,2018-07-22 11:30:00+02:00,29.73369542279985,300,25,0 days 01:23:38.417436607,0 days 01:11:21.652140883,8920.108626839956,0 days 01:00:00
1040,A,taxi,2018-07-22 08:00:00+02:00,14.699449203012845,300,25,0 days 01:55:26.126174445,0 days 00:35:16.720685235,4409.834760903854,0 days 01:00:00
1041,A,taxi,2018-07-22 06:45:00+02:00,32.0172262794682,300,25,0 days 01:45:55.400625928,0 days 01:16:50.480584244,9605.167883840459,0 days 01:00:00
1042,A,taxi,2018-07-22 07:30:00+02:00,26.702093418430486,300,25,0 days 01:05:16.315254164,0 days 01:04:05.101452253,8010.628025529146,0 days 01:00:00
1043,A,taxi,2018-07-22 14:45:00+02:00,23.375376983989643,300,25,0 days 01:05:49.420650102,0 days 00:56:06.054285696,7012.613095196893,0 days 01:00:00
1044,A,taxi,2018-07-22 16:30:00+02:00,32.708688611049865,300,25,0 days 01:06:23.265602193,0 days 01:18:30.051159991,9812.606583314959,0 days 01:00:00
1045,A,taxi,2018-07-22 12:45:00+02:00,16.722273475033695,300,25,0 days 01:26:25.705112924,0 days 00:40:08.007380403,5016.682042510109,0 days 01:00:00
1046,A,taxi,2018-07-22 09:45:00+02:00,25.133048509211854,300,25,0 days 01:34:23.910073204,0 days 01:00:19.158985324,7539.9145527635565,0 days 01:00:00
1047,A,dummy,2018-07-23 00:45:00+02:00,26.931386985345785,300,25,0 days 00:47:10.911264046,0 days 01:04:38.119725890,8079.416095603736,0 days 01:00:00
1048,A,taxi,2018-07-23 15:45:00+02:00,24.78943107838752,300,25,0 days 03:07:40.465868847,0 days 00:59:29.678075289,7436.8293235162555,0 days 01:00:00
1049,A,taxi,2018-07-23 07:15:00+02:00,20.035812207364817,300,25,0 days 01:06:18.730572480,0 days 00:48:05.156957862,6010.743662209445,0 days 01:00:00
