timestep;demand;pv_radiation;wind_speed;wind_energy
4910;116800;1.019092;2.265029;0
4911;95800;0.8677293;1.895627;0
4912;94800;0.6582229;1.697869;0
4913;91000;0.538093;1.766925;0
4914;61000;0.3116994;3.204069;0.01700575
4915;77500;0.07390457;2.471357;0
4916;99000;0;3.686037;0.05716975
4917;112000;0;3.217981;0.018165083
4918;84000;0;3.239053;0.019921083
4919;56000;0;3.258073;0.021506083
4920;43000;0;2.816735;0
4921;41000;0;3.178879;0.014906583
4922;41000;0;2.457744;0
4923;41000;0;3.661113;0.05509275
4924;51000;0;4.062612;0.088551
4925;61000;0;2.83941;0
4926;76000;0;2.642785;0
4927;62400;0;4.251489;0.10429075
4928;62400;0.154706;4.71615;0.1430125
4929;114100;0.3112371;4.708347;0.14236225
4930;118800;0.4850203;5.940355;0.245029583
4931;123800;0.6024786;6.825062;0.318755167
4932;120800;0.76767;6.360192;0.280016
4933;115800;1.014221;6.683527;0.306960583
4934;116800;0.9755756;6.595801;0.299650083
4935;95800;0.6664537;5.190377;0.182531417
4936;94800;0.5733684;5.444964;0.203747
4937;91000;0.4548361;4.79036;0.149196667
4938;61000;0.3107713;5.64832;0.220693333
4939;77500;0.07090352;6.224966;0.268747167
4940;99000;0;5.599547;0.216628917
4941;112000;0;4.837133;0.153094417
4942;84000;0;2.794914;0
4943;56000;0;2.857437;0
4944;43000;0;2.924887;0
4945;41000;0;2.106481;0
4946;41000;0;1.43905;0
4947;41000;0;1.323313;0
4948;51000;0;1.295784;0
4949;61000;0;1.212895;0
4950;76000;0;1.319821;0
4951;62400;0;1.964763;0
4952;62400;0.140836;3.172262;0.014355167
4953;114100;0.3921491;2.733935;0
4954;118800;0.5817462;2.177487;0
4955;123800;0.6929101;2.707439;0
4956;120800;0.7948017;4.008879;0.08407325
4957;115800;0.8888086;5.628393;0.21903275
4958;116800;0.9153566;5.587917;0.21565975
4959;95800;0.8027999;5.177674;0.181472833
4960;94800;0.3730945;4.908232;0.159019333
4961;91000;0.4463091;2.935774;0
4962;61000;0.1859039;2.617503;0
4963;77500;0.08210228;2.462781;0
4964;99000;0;1.244166;0
4965;112000;0;0.803129;0
4966;84000;0;1.289805;0
4967;56000;0;1.113451;0
4968;43000;0;0.7957644;0
4969;41000;0;0.293368;0
4970;41000;0;1.111911;0
4971;41000;0;1.690577;0
4972;51000;0;1.32445;0
4973;61000;0;1.828489;0
4974;76000;0;1.735041;0
4975;62400;0;4.17188;0.097656667
4976;62400;0.1015456;3.661725;0.05514375
4977;114100;0.290998;3.472396;0.039366333
4978;118800;0.5009441;3.125169;0.01043075
4979;123800;0.6331564;2.329946;0
4980;120800;0.8099595;3.578677;0.048223083
4981;115800;0.7767916;3.510678;0.0425565
4982;116800;0.9561278;4.488496;0.124041333
4983;95800;0.6769722;5.276436;0.189703
4984;94800;0.3990068;5.444293;0.203691083
4985;91000;0.130195;5.25389;0.187824167
4986;61000;0.2061892;5.130294;0.1775245
4987;77500;0.05265094;5.11845;0.1765375
4988;99000;0;4.450134;0.1208445
4989;112000;0;3.614691;0.05122425
4990;84000;0;3.153058;0.012754833
4991;56000;0;3.634173;0.05284775
4992;43000;0;2.905372;0
4993;41000;0;1.826512;0
4994;41000;0;1.906447;0
4995;41000;0;1.282964;0
4996;51000;0;0.9946383;0
4997;61000;0;1.663348;0
4998;76000;0;2.020134;0
4999;62400;0;2.39188;0
5000;62400;0.1450375;1.726882;0
5001;114100;0.3635618;2.450954;0
5002;118800;0.6000727;3.297802;0.024816833
5003;123800;0.6935713;3.108569;0.009047417
5004;120800;0.7424087;4.709693;0.142474417
5005;115800;0.8154114;3.989692;0.082474333
5006;116800;0.4008098;4.245981;0.10383175
5007;95800;0.757917;4.485151;0.123762583
5008;94800;0.4518054;4.476741;0.12306175
5009;91000;0.3742674;4.055551;0.087962583
5010;61000;0.2046213;4.113891;0.09282425
5011;77500;0.06677008;4.080731;0.090060917
5012;99000;0;4.178738;0.098228167
5013;112000;0;3.909236;0.075769667
5014;84000;0;2.309365;0
5015;56000;0;2.103408;0
5016;43000;0;1.365402;0
5017;41000;0;2.795103;0
5018;41000;0;2.922908;0
5019;41000;0;1.623235;0
5020;51000;0;1.666322;0
5021;61000;0;0.930475;0
5022;76000;0;1.657394;0
5023;62400;0;3.497138;0.041428167
5024;62400;0.1387409;4.39536;0.11628
5025;114100;0.3858543;6.028334;0.252361167
5026;118800;0.5896872;7.685312;0.390442667
5027;123800;0.7363772;8.838505;0.486542083
5028;120800;0.9159253;9.281573;0.523464417
5029;115800;0.9710039;10.25143;0.604285833
5030;116800;0.9157128;11.08721;0.673934167
5031;95800;0.8327945;7.198613;0.349884417
5032;94800;0.705504;8.845931;0.487160917
5033;91000;0.4148875;8.437494;0.4531245
5034;61000;0.28044;7.386417;0.36553475
5035;77500;0.07485862;6.664698;0.3053915
5036;99000;0;5.134667;0.177888917
5037;112000;0;4.523767;0.126980583
5038;84000;0;3.393745;0.032812083
5039;56000;0;2.823946;0
5040;43000;0;2.376868;0
5041;41000;0;3.947436;0.078953
5042;41000;0;4.201496;0.100124667
5043;41000;0;2.568895;0
5044;51000;0;0.684121;0
5045;61000;0;0.4704581;0
5046;76000;0;0.7215524;0
5047;62400;0;1.232673;0
5048;62400;0.1372808;1.836041;0
5049;114100;0.3986886;3.208433;0.017369417
5050;118800;0.669073;4.250624;0.104218667
5051;123800;0.7749798;7.502234;0.375186167
5052;120800;0.7292641;7.426645;0.368887083
5053;115800;0.7159858;7.416981;0.36808175
5054;116800;0.7185273;8.655542;0.471295167
5055;95800;0.6246733;9.50801;0.542334167
5056;94800;0.5733833;8.002288;0.416857333
5057;91000;0.3440182;10.0014;0.58345
5058;61000;0.2059792;8.436495;0.45304125
5059;77500;0.06664591;9.063983;0.505331917
5060;99000;0;7.006962;0.3339135
5061;112000;0;7.05271;0.337725833
5062;84000;0;5.029101;0.16909175
5063;56000;0;4.643553;0.13696275
5064;43000;0;3.871403;0.072616917
5065;41000;0;3.85946;0.071621667
5066;41000;0;3.21667;0.018055833
5067;41000;0;3.424876;0.035406333
5068;51000;0;4.716091;0.143007583
5069;61000;0;4.869767;0.155813917
5070;76000;0;4.89515;0.157929167
5071;62400;0;3.935767;0.077980583
5072;62400;0.1308249;2.846152;0
5073;114100;0.2474962;2.592806;0
5074;118800;0.4032011;2.766985;0
5075;123800;0.5692194;1.959087;0
5076;120800;0.3873846;2.203548;0
5077;115800;0.6594432;2.640785;0
5078;116800;0.6379955;3.591125;0.049260417
5079;95800;0.8214178;3.883706;0.073642167
5080;94800;0.6275707;2.754538;0
5081;91000;0.2151015;1.846098;0
5082;61000;0.2202315;3.380673;0.03172275
5083;77500;0.07439159;2.980154;0
5084;99000;0;3.012164;0.001013667
5085;112000;0;1.595111;0
5086;84000;0;1.593014;0
5087;56000;0;3.103218;0.0086015
5088;43000;0;3.025212;0.002101
5089;41000;0;2.149158;0
5090;41000;0;2.055148;0
5091;41000;0;3.566096;0.047174667
5092;51000;0;3.275007;0.02291725
5093;61000;0;4.365419;0.113784917
5094;76000;0;3.878945;0.073245417
5095;62400;0;3.408311;0.034025917
5096;62400;0.08486995;3.973772;0.081147667
5097;114100;0.1630444;3.050972;0.004247667
5098;118800;0.2738479;1.524791;0
5099;123800;0.21988;3.277424;0.023118667
5100;120800;0.16563;3.86814;0.072345
5101;115800;0.1480615;4.206122;0.100510167
5102;116800;0.3317733;4.094769;0.09123075
5103;95800;0.1951571;3.012805;0.001067083
5104;94800;0.2253108;4.039138;0.086594833
5105;91000;0.1264458;3.311778;0.0259815
5106;61000;0.1067405;3.937261;0.078105083
5107;77500;0.08020593;4.622325;0.13519375
5108;99000;0;4.407279;0.11727325
5109;112000;0;2.486297;0
5110;84000;0;2.634116;0
5111;56000;0;2.361034;0
5112;43000;0;2.19579;0
5113;41000;0;3.033137;0.002761417
5114;41000;0;3.671312;0.055942667
5115;41000;0;2.294806;0
5116;51000;0;2.881769;0
5117;61000;0;2.244549;0
5118;76000;0;1.493055;0
5119;62400;0;4.761668;0.146805667
5120;62400;0.06102023;4.674536;0.139544667
5121;114100;0.08197529;3.196548;0.016379
5122;118800;0.1584519;3.987818;0.082318167
5123;123800;0.09159303;3.606786;0.0505655
5124;120800;0.06539086;4.444433;0.120369417
5125;115800;0.1124333;3.928495;0.077374583
5126;116800;0.204786;3.223098;0.0185915
5127;95800;0.2485992;4.099976;0.091664667
5128;94800;0.1289237;4.815735;0.15131125
5129;91000;0.1169399;4.00588;0.083823333
5130;61000;0.1110104;5.972513;0.247709417
5131;77500;0.06908979;5.87669;0.239724167
5132;99000;0;6.345438;0.2787865
5133;112000;0;7.206789;0.35056575
5134;84000;0;6.676604;0.306383667
5135;56000;0;6.404958;0.2837465
5136;43000;0;5.79565;0.232970833
5137;41000;0;5.427658;0.202304833
5138;41000;0;3.657192;0.054766
5139;41000;0;6.01841;0.251534167
5140;51000;0;3.756412;0.063034333
5141;61000;0;3.323903;0.026991917
5142;76000;0;6.116667;0.25972225
5143;62400;0;4.418029;0.118169083
5144;62400;0.03548116;4.500189;0.12501575
5145;114100;0.05754208;3.055697;0.004641417
5146;118800;0.1639175;2.734584;0
5147;123800;0.2566147;2.440012;0
5148;120800;0.2816137;2.68277;0
5149;115800;0.2161331;1.95024;0
5150;116800;0.1115577;1.858581;0
5151;95800;0.0514753;2.296093;0
5152;94800;0.1049385;2.055364;0
5153;91000;0.05828846;2.070739;0
5154;61000;0.03875867;3.552235;0.046019583
5155;77500;0.07981002;3.358504;0.029875333
5156;99000;0;2.163616;0
5157;112000;0;2.553008;0
5158;84000;0;4.028682;0.0857235
5159;56000;0;2.725266;0
5160;43000;0;3.427554;0.0356295
5161;41000;0;3.507272;0.042272667
5162;41000;0;3.188914;0.015742833
5163;41000;0;3.69439;0.057865833
5164;51000;0;3.671252;0.055937667
5165;61000;0;5.519557;0.209963083
5166;76000;0;6.335346;0.2779455
5167;62400;0;6.900465;0.32503875
5168;62400;0.1485058;8.021921;0.418493417
5169;114100;0.3094602;7.836226;0.403018833
5170;118800;0.5640783;8.141922;0.4284935
5171;123800;0.7062233;6.765907;0.313825583
5172;120800;0.849262;5.807259;0.23393825
5173;115800;0.9503993;6.304982;0.275415167
5174;116800;0.866554;6.104982;0.2587485
5175;95800;0.7629423;7.396605;0.36638375
5176;94800;0.5914254;7.354153;0.362846083
5177;91000;0.3110276;7.189593;0.34913275
5178;61000;0.3025717;5.777981;0.231498417
5179;77500;0.08166378;6.00884;0.250736667
5180;99000;0;7.195632;0.349636
5181;112000;0;5.758416;0.229868
5182;84000;0;5.755251;0.22960425
5183;56000;0;5.096114;0.174676167
5184;43000;0;4.114465;0.092872083
5185;41000;0;3.576615;0.04805125
5186;41000;0;4.463476;0.121956333
5187;41000;0;3.630498;0.0525415
5188;51000;0;2.653201;0
5189;61000;0;2.179009;0
5190;76000;0;3.599872;0.049989333
5191;62400;0;4.983287;0.165273917
5192;62400;0.1591642;5.876771;0.239730917
5193;114100;0.4091202;5.378309;0.198192417
5194;118800;0.6421959;4.855662;0.1546385
5195;123800;0.7582975;3.451308;0.037609
5196;120800;0.977597;3.328591;0.027382583
5197;115800;1.046428;4.245233;0.103769417
5198;116800;1.057382;3.847036;0.070586333
5199;95800;0.8530394;4.050691;0.087557583
5200;94800;0.7155839;3.210445;0.017537083
5201;91000;0.5274561;3.171228;0.014269
5202;61000;0.2870226;2.521404;0
5203;77500;0.08139092;1.492685;0
5204;99000;0;0.7273877;0
5205;112000;0;1.844609;0
5206;84000;0;1.660965;0
5207;56000;0;0.4482177;0
5208;43000;0;1.094345;0
5209;41000;0;1.965695;0
5210;41000;0;2.161391;0
5211;41000;0;2.483475;0
5212;51000;0;2.691904;0
5213;61000;0;2.178051;0
5214;76000;0;2.363897;0
5215;62400;0;1.726337;0
5216;62400;0.1441466;1.178259;0
5217;114100;0.3694539;0.8555171;0
5218;118800;0.6066251;1.816105;0
5219;123800;0.5067216;1.837098;0
5220;120800;0.558705;1.865207;0
5221;115800;0.8656596;2.767381;0
5222;116800;0.9038028;3.03549;0.0029575
5223;95800;0.8246769;3.447015;0.03725125
5224;94800;0.6028505;2.937968;0
5225;91000;0.4009922;3.381589;0.031799083
5226;61000;0.2120891;3.693323;0.057776917
5227;77500;0.08351845;4.961733;0.16347775
5228;99000;0;6.839202;0.3199335
5229;112000;0;6.293993;0.274499417
5230;84000;0;6.950021;0.329168417
5231;56000;0;5.910078;0.2425065
5232;43000;0;6.002066;0.250172167
5233;41000;0;5.357703;0.19647525
5234;41000;0;4.525421;0.127118417
5235;41000;0;4.928426;0.160702167
5236;51000;0;5.134656;0.177888
5237;61000;0;5.3004;0.1917
5238;76000;0;4.837863;0.15315525
5239;62400;0;3.944489;0.078707417
5240;62400;0.1397321;4.444359;0.12036325
5241;114100;0.3042801;4.305486;0.1087905
5242;118800;0.3751211;4.947543;0.16229525
5243;123800;0.4426071;5.258628;0.188219
5244;120800;0.6098478;5.246937;0.18724475
5245;115800;0.7945581;4.859537;0.154961417
5246;116800;0.6803187;5.613667;0.217805583
5247;95800;0.5304772;6.065721;0.25547675
5248;94800;0.5537705;5.623629;0.21863575
5249;91000;0.3807341;5.155494;0.1796245
5250;61000;0.2444026;6.37107;0.2809225
5251;77500;0.08853641;7.092854;0.341071167
5252;99000;0;7.336205;0.361350417
5253;112000;0;6.392428;0.282702333
5254;84000;0;3.992964;0.082747
5255;56000;0;4.75345;0.146120833
5256;43000;0;5.402113;0.200176083
5257;41000;0;4.603693;0.133641083
5258;41000;0;3.098111;0.008175917
5259;41000;0;2.920152;0
5260;51000;0;4.458387;0.12153225
5261;61000;0;2.79324;0
5262;76000;0;3.870539;0.072544917
5263;62400;0;3.166308;0.013859
5264;62400;0.147673;3.238135;0.019844583
5265;114100;0.3576746;3.096133;0.008011083
5266;118800;0.4928886;2.93201;0
5267;123800;0.3463931;3.483526;0.040293833
5268;120800;0.4192708;4.301478;0.1084565
5269;115800;0.6648284;4.221133;0.101761083
5270;116800;0.8052551;6.90606;0.325505
5271;95800;0.8695388;7.232361;0.35269675
5272;94800;0.4777711;6.63669;0.3030575
5273;91000;0.3627601;7.001718;0.3334765
5274;61000;0.2482285;7.755643;0.396303583
5275;77500;0.0740042;7.278193;0.356516083
5276;99000;0;7.038966;0.3365805
5277;112000;0;6.817337;0.318111417
5278;84000;0;5.123072;0.176922667
5279;56000;0;3.684701;0.057058417
5280;43000;0;5.755413;0.22961775
5281;41000;0;7.448807;0.370733917
5282;41000;0;7.518793;0.376566083
5283;41000;0;6.670295;0.305857917
5284;51000;0;5.305358;0.192113167
5285;61000;0;3.940067;0.078338917
5286;76000;0;3.537071;0.044755917
5287;62400;0;5.260903;0.188408583
5288;62400;0.1484983;7.661239;0.388436583
5289;114100;0.3544604;8.697467;0.474788917
5290;118800;0.5672841;9.049078;0.504089833
5291;123800;0.7841278;9.43565;0.536304167
5292;120800;0.8467295;8.864768;0.488730667
5293;115800;0.9862531;8.477373;0.45644775
5294;116800;1.072435;9.202939;0.516911583
5295;95800;0.9125391;9.861076;0.571756333
5296;94800;0.6719509;11.09931;0.6749425
5297;91000;0.4480481;9.578278;0.548189833
5298;61000;0.2655859;9.231484;0.519290333
5299;77500;0.08250498;9.800817;0.56673475
5300;99000;0;8.222293;0.435191083
5301;112000;0;7.58634;0.382195
5302;84000;0;5.969209;0.247434083
5303;56000;0;6.364539;0.28037825
5304;43000;0;3.413537;0.034461417
5305;41000;0;2.981527;0
5306;41000;0;3.213355;0.017779583
5307;41000;0;3.213022;0.017751833
5308;51000;0;4.010843;0.084236917
5309;61000;0;4.440843;0.12007025
5310;76000;0;5.755559;0.229629917
5311;62400;0;5.368314;0.1973595
5312;62400;0.1079846;5.743235;0.228602917
5313;114100;0.3127908;4.915822;0.159651833
5314;118800;0.1801295;4.909323;0.15911025
5315;123800;0.2707146;5.831459;0.235954917
5316;120800;0.6947888;5.08066;0.173388333
5317;115800;0.8969639;5.424416;0.202034667
5318;116800;0.9810188;6.164151;0.26367925
5319;95800;0.8069328;5.040558;0.1700465
5320;94800;0.5764331;4.520004;0.126667
5321;91000;0.4851929;5.505701;0.208808417
5322;61000;0.2228358;4.091099;0.090924917
5323;77500;0.06129565;3.646004;0.053833667
5324;99000;0;2.935564;0
5325;112000;0;3.075759;0.00631325
5326;84000;0;1.972402;0
5327;56000;0;0.5282827;0
5328;43000;0;0.867526;0
5329;41000;0;2.587686;0
5330;41000;0;3.978319;0.081526583
5331;41000;0;4.460312;0.121692667
5332;51000;0;3.193664;0.016138667
5333;61000;0;2.512273;0
5334;76000;0;2.998178;0
5335;62400;0;4.076311;0.089692583
5336;62400;0.1491777;3.694587;0.05788225
5337;114100;0.3297831;3.915035;0.076252917
5338;118800;0.6037931;3.978125;0.081510417
5339;123800;0.8577362;4.454634;0.1212195
5340;120800;0.9179268;4.267122;0.1055935
5341;115800;0.9039187;4.610964;0.134247
5342;116800;0.677305;4.994748;0.166229
5343;95800;0.6512156;3.810355;0.067529583
5344;94800;0.6546196;4.710566;0.142547167
5345;91000;0.5614704;4.459464;0.121622
5346;61000;0.3107937;4.258853;0.104904417
5347;77500;0.08103406;3.720207;0.06001725
5348;99000;0;4.194281;0.099523417
5349;112000;0;5.406736;0.200561333
5350;84000;0;5.157266;0.179772167
5351;56000;0;2.500272;0
5352;43000;0;3.366181;0.030515083
5353;41000;0;3.767014;0.063917833
5354;41000;0;3.148088;0.012340667
5355;41000;0;3.093958;0.007829833
5356;51000;0;3.322794;0.0268995
5357;61000;0;3.857454;0.0714545
5358;76000;0;3.933476;0.077789667
5359;62400;0;4.21866;0.101555
5360;62400;0.05008368;5.268585;0.18904875
5361;114100;0.1676648;4.157412;0.096451
5362;118800;0.1598155;2.81221;0
5363;123800;0.2324929;2.903548;0
5364;120800;0.2959563;3.371491;0.030957583
5365;115800;0.2493124;2.754657;0
5366;116800;0.3822384;3.677199;0.05643325
5367;95800;0.316387;2.691602;0
5368;94800;0.3353863;2.518347;0
5369;91000;0.150666;4.046916;0.087243
5370;61000;0.1933664;5.287142;0.190595167
5371;77500;0.09215073;4.923519;0.16029325
5372;99000;0;2.566638;0
5373;112000;0;2.415415;0
5374;84000;0;2.714963;0
5375;56000;0;2.629748;0
5376;43000;0;2.731803;0
5377;41000;0;2.291631;0
5378;41000;0;1.451871;0
5379;41000;0;0.5190206;0
5380;51000;0;0.6292317;0
5381;61000;0;0.5983135;0
5382;76000;0;0.9185056;0
5383;62400;0;1.863878;0
5384;62400;0.08884463;3.857746;0.071478833
5385;114100;0.2307267;3.132182;0.011015167
5386;118800;0.4968998;1.424183;0
5387;123800;0.7820393;2.636085;0
5388;120800;0.5629705;3.352734;0.0293945
5389;115800;0.7549412;2.049592;0
5390;116800;0.5330992;2.634563;0
5391;95800;0.4250776;1.734546;0
5392;94800;0.6009724;3.451407;0.03761725
5393;91000;0.3925152;1.842767;0
5394;61000;0.1173614;2.023529;0
5395;77500;0.02485445;1.771855;0
5396;99000;0;0.7532452;0
5397;112000;0;1.120014;0
5398;84000;0;1.347208;0
5399;56000;0;1.160775;0
5400;43000;0;1.987133;0
5401;41000;0;1.373365;0
5402;41000;0;1.12758;0
5403;41000;0;0.1409665;0
5404;51000;0;0.7313535;0
5405;61000;0;1.227399;0
5406;76000;0;1.745964;0
5407;62400;0;1.293641;0
5408;62400;0.1408048;2.242254;0
5409;114100;0.3398717;2.158439;0
5410;118800;0.6338554;2.264074;0
5411;123800;0.6761734;2.564085;0
5412;120800;0.9474609;3.054015;0.00450125
5413;115800;1.038612;5.781003;0.23175025
5414;116800;0.9211373;6.662089;0.305174083
5415;95800;0.9159005;5.011236;0.167603
5416;94800;0.7096188;5.3909;0.199241667
5417;91000;0.5785939;4.685959;0.140496583
5418;61000;0.3399456;3.860546;0.071712167
5419;77500;0.08139168;3.845962;0.070496833
5420;99000;0;3.281241;0.02343675
5421;112000;0;2.656651;0
5422;84000;0;1.738096;0
5423;56000;0;2.630435;0
5424;43000;0;2.346013;0
5425;41000;0;1.938534;0
5426;41000;0;2.065891;0
5427;41000;0;1.510491;0
5428;51000;0;2.485452;0
5429;61000;0;2.65824;0
5430;76000;0;3.07646;0.006371667
5431;62400;0;3.07704;0.00642
5432;62400;0.1581142;2.916716;0
5433;114100;0.4210133;3.239403;0.01995025
5434;118800;0.6391886;2.646952;0
5435;123800;0.79393;3.649207;0.054100583
5436;120800;0.8236821;3.081974;0.006831167
5437;115800;0.9315327;4.510633;0.125886083
5438;116800;0.9063444;3.926635;0.077219583
5439;95800;0.9751666;5.584355;0.215362917
5440;94800;0.6394124;4.869668;0.155805667
5441;91000;0.4539287;4.903445;0.158620417
5442;61000;0.2992008;5.223451;0.185287583
5443;77500;0.07169963;4.523082;0.1269235
5444;99000;0;4.743526;0.145293833
5445;112000;0;5.641218;0.2201015
5446;84000;0;5.677882;0.223156833
5447;56000;0;4.36139;0.113449167
5448;43000;0;3.137989;0.011499083
5449;41000;0;2.362763;0
5450;41000;0;1.342382;0
5451;41000;0;1.221828;0
5452;51000;0;0.9628245;0
5453;61000;0;0.7940459;0
5454;76000;0;1.677145;0
5455;62400;0;1.649931;0
5456;62400;0.08178555;1.91732;0
5457;114100;0.178979;3.01205;0.001004167
5458;118800;0.3710358;3.78443;0.065369167
5459;123800;0.5813105;4.501671;0.12513925
5460;120800;0.7343332;4.02193;0.085160833
5461;115800;0.7108844;2.507401;0
5462;116800;0.6841851;2.703516;0
5463;95800;0.4138244;2.798974;0
5464;94800;0.464001;2.916588;0
5465;91000;0.1817614;1.345109;0
5466;61000;0.2151767;1.630849;0
5467;77500;0.04835956;0.7353535;0
5468;99000;0;0.6883847;0
5469;112000;0;1.032063;0
5470;84000;0;0.6263977;0
5471;56000;0;0.2504519;0
5472;43000;0;1.026344;0
5473;41000;0;1.447689;0
5474;41000;0;1.629181;0
5475;41000;0;1.07399;0
5476;51000;0;0.9938403;0
5477;61000;0;1.807819;0
5478;76000;0;1.878456;0
5479;62400;0;2.398667;0
5480;62400;0.1243745;3.146221;0.012185083
5481;114100;0.3961761;3.455521;0.037960083
5482;118800;0.5442727;3.449353;0.037446083
5483;123800;0.7582303;3.351724;0.029310333
5484;120800;0.7877604;2.982221;0
5485;115800;0.881545;2.847773;0
5486;116800;0.758203;3.94503;0.0787525
5487;95800;0.8368435;3.082862;0.006905167
5488;94800;0.7815919;2.30337;0
5489;91000;0.5304113;1.558532;0
5490;61000;0.2464502;1.94985;0
5491;77500;0.08005083;2.740951;0
5492;99000;0;3.932296;0.077691333
5493;112000;0;3.862132;0.071844333
5494;84000;0;5.04125;0.170104167
5495;56000;0;3.592672;0.049389333
5496;43000;0;3.998197;0.083183083
5497;41000;0;3.77651;0.064709167
5498;41000;0;4.656146;0.138012167
5499;41000;0;4.256448;0.104704
5500;51000;0;3.787215;0.06560125
5501;61000;0;4.282485;0.10687375
5502;76000;0;2.106739;0
5503;62400;0;3.339205;0.028267083
5504;62400;0.1556456;2.840536;0
5505;114100;0.4302962;3.081414;0.0067845
5506;118800;0.5708054;2.778477;0
5507;123800;0.8386403;3.009842;0.000820167
5508;120800;0.8384914;4.930818;0.1609015
5509;115800;0.9618915;4.958093;0.163174417
5510;116800;0.8810616;2.453125;0
5511;95800;0.7580414;2.726989;0
5512;94800;0.6764308;2.297287;0
5513;91000;0.4666328;2.424468;0
5514;61000;0.231792;1.973822;0
5515;77500;0.0573431;2.058391;0
5516;99000;0;2.141267;0
5517;112000;0;1.430453;0
5518;84000;0;1.521253;0
5519;56000;0;0.8305469;0
5520;43000;0;1.693503;0
5521;41000;0;2.462646;0
5522;41000;0;2.784021;0
5523;41000;0;2.203222;0
5524;51000;0;1.264905;0
5525;61000;0;2.141239;0
5526;76000;0;2.754239;0
5527;62400;0;3.528124;0.044010333
5528;62400;0.1397515;4.329339;0.11077825
5529;114100;0.223541;4.902324;0.158527
5530;118800;0.2748448;6.324083;0.277006917
5531;123800;0.7328845;4.469347;0.122445583
5532;120800;0.81053;5.037062;0.169755167
5533;115800;0.8887625;3.662637;0.05521975
5534;116800;1.044508;3.303816;0.025318
5535;95800;0.5249333;4.474025;0.122835417
5536;94800;0.2635605;4.68466;0.140388333
5537;91000;0.2814195;4.404792;0.117066
5538;61000;0.2508888;3.690627;0.05755225
5539;77500;0.06785998;6.055062;0.2545885
5540;99000;0;5.628045;0.21900375
5541;112000;0;5.638374;0.2198645
5542;84000;0;7.965753;0.41381275
5543;56000;0;6.317865;0.27648875
5544;43000;0;6.715409;0.309617417
5545;41000;0;8.315856;0.442988
5546;41000;0;7.809016;0.400751333
5547;41000;0;6.151697;0.262641417
5548;51000;0;6.01438;0.251198333
5549;61000;0;4.081441;0.090120083
5550;76000;0;6.101379;0.25844825
5551;62400;0;7.89692;0.408076667
5552;62400;0.1197794;6.920012;0.326667667
5553;114100;0.2771576;7.029079;0.335756583
5554;118800;0.4510885;7.355844;0.362987
5555;123800;0.7093578;6.541487;0.295123917
5556;120800;0.7053123;4.700427;0.14170225
5557;115800;0.7313588;4.809637;0.150803083
5558;116800;0.8385083;4.956779;0.163064917
5559;95800;0.8808624;6.342963;0.27858025
5560;94800;0.6663034;5.920905;0.24340875
5561;91000;0.3711118;3.392552;0.032712667
5562;61000;0.2033924;3.380505;0.03170875
5563;77500;0.05344166;4.297367;0.108113917
5564;99000;0;5.086408;0.173867333
5565;112000;0;5.503004;0.208583667
5566;84000;0;4.334315;0.111192917
5567;56000;0;4.434671;0.119555917
5568;43000;0;5.112247;0.176020583
5569;41000;0;3.450729;0.03756075
5570;41000;0;4.273741;0.106145083
5571;41000;0;4.592609;0.132717417
5572;51000;0;4.697132;0.141427667
5573;61000;0;5.47732;0.206443333
5574;76000;0;4.644816;0.137068
5575;62400;0;3.836009;0.069667417
5576;62400;0.132223;4.253139;0.10442825
5577;114100;0.3464578;3.534826;0.044568833
5578;118800;0.6174614;3.916454;0.076371167
5579;123800;0.8830721;4.038914;0.086576167
5580;120800;1.044756;4.540301;0.128358417
5581;115800;1.083484;3.663857;0.055321417
5582;116800;1.13016;4.780229;0.148352417
5583;95800;1.03402;4.350952;0.112579333
5584;94800;0.8764778;3.415972;0.034664333
5585;91000;0.6099847;3.506893;0.042241083
5586;61000;0.2569428;3.133039;0.011086583
5587;77500;0.05401896;3.74098;0.061748333
5588;99000;0;3.956017;0.079668083
5589;112000;0;4.584937;0.132078083
5590;84000;0;6.951005;0.329250417
5591;56000;0;6.174289;0.264524083
5592;43000;0;7.538036;0.378169667
5593;41000;0;8.546435;0.462202917
5594;41000;0;5.840088;0.236674
5595;41000;0;4.784158;0.148679833
5596;51000;0;4.629054;0.1357545
5597;61000;0;5.547097;0.212258083
5598;76000;0;4.047885;0.08732375
5599;62400;0;3.980561;0.081713417
5600;62400;0.118557;5.800269;0.23335575
5601;114100;0.2422832;4.943926;0.161993833
5602;118800;0.4885102;4.640124;0.136677
5603;123800;0.4614577;4.769065;0.147422083
5604;120800;0.6819426;3.677384;0.056448667
5605;115800;0.6829292;3.510282;0.0425235
5606;116800;0.3152019;3.184955;0.015412917
5607;95800;0.1644478;3.564352;0.047029333
5608;94800;0.348426;3.712691;0.059390917
5609;91000;0.3794903;2.437833;0
5610;61000;0.2598092;2.109247;0
5611;77500;0.0751798;2.704151;0
5612;99000;0;2.430103;0
5613;112000;0;2.347014;0
5614;84000;0;2.666842;0
5615;56000;0;2.686981;0
5616;43000;0;2.222205;0
5617;41000;0;1.750663;0
5618;41000;0;2.115559;0
5619;41000;0;2.293024;0
5620;51000;0;2.882508;0
5621;61000;0;4.077868;0.089822333
5622;76000;0;4.003548;0.083629
5623;62400;0;3.997222;0.083101833
5624;62400;0.1651239;6.066843;0.25557025
5625;114100;0.4169909;5.130843;0.17757025
